metadata__candidate,uid,text,metadata__title,metadata__year,label,metadata__test,metadata__row_number
John F. Kerry,Speech1607_10:20,"['We see families to house.', 'We see violence to stop.', 'We see children to teach – and children to care for.', 'We see too many people without health care and too many people of color suffering and dying from preventable diseases like cancer and AIDS and diabetes.', 'In too many places, we see freedom standing still.', 'When we look at what is happening in America today we must ask ourselves, where are the deeds? The Bible teaches us: ""It is not enough, my brother, to say you have faith, when there are no deeds...Faith without deeds is dead.""', 'Fifty years ago, Thurgood Marshall, Whitney Young, the National Urban League and America turned faith into deeds when you fought and won Brown v Board of Education. Forty years ago, Lyndon Johnson, Dr. King, the National Urban League and America turned faith into deeds when the nation passed the Civil Rights Act of 1964. And next year the nation will again be reminded that you helped turned faith into deeds 40 years ago to push for the passage of the Voting Rights Act of 1965.', ""Today we have an administration in Washington that looks at the challenges we face here and around the world and says this is the best we can do. They say what we have now is the best economy of our lifetimes. They have even called us pessimists for speaking truth to power. Well, I say the most pessimistic thing you can say is that America can't do better."", ""Don't tell us 1.8 million lost jobs is the best we can do, when we can create millions of new jobs. We can change that...and we will."", ""Don't tell us unemployment is not a problem, when we see that African American unemployment is now above 10 percent – double the rate for whites. It is unacceptable in the wealthiest nation on earth that we tolerate vast and growing pockets of poverty – from the hills of Appalachia to the streets of Detroit. Raising the minimum wage and making life better for the working poor is part of my vision for a stronger America. We can change that...and we will.""]","
Remarks to the 2004 National Urban League Conference in Detroit
",2004,reject,FALSE,437
John F. Kerry,Speech1607_20:30,"[""Don't tell us crumbling and overcrowded schools and underpaid teachers are the best we can do. We have the means to give all our children a first-rate education. We can change that...and we will."", ""Don't tell us we have to accept racial profiling, hate crimes or the assault by right-wing judges on our precious civil rights progress. We can change that...and we will."", ""Don't tell us that in the strongest democracy on earth, a million disenfranchised African Americans and the most tainted election in history is the best we can do. We can change that...and we will."", ""Don't tell us in the richest country in the world, that we can't do better than 44 million people uninsured. Nearly 60 percent of Hispanics and 43 percent of African Americans lacked health insurance for all or part of the last two years. We can change that...and we will."", 'W.E.B. Dubois talked about the two Americas years ago. He called it ""a nation within a nation.""', 'Our job, between now and November is to end the division between the fortunate America and the forgotten America.', 'John Edwards and I have talked about closing that gap for many years now. We must come to together to build one America.', ""During the course of this campaign I've met young people who want nothing more than to be able to find a job in the place they were raised. I've met steelworkers and mineworkers and autoworkers who have seen their jobs and equipment unbolted before their eyes and shipped overseas. Some have even had to train their foreign replacements. I've spent time with seniors who have worked for a lifetime but can't pay for their medicines or hardly make ends meet. And I have talked with parents full of hope and ambition for their children but they don't know what to do about classrooms that are overcrowded and teachers who are underpaid. And they are worried that they won't be able to afford to send their kids to college."", 'My faith teaches me, ""Where your treasure is, there your heart will be also."" Let me tell you where my heart is: it\'s with the middle class who are the heart of this country; it\'s with the working families who built this country; it\'s with the veterans who saved this country; with the cops and firefighters and soldiers who protect this country; and it is with the children who are the future of this country. They deserve a president who believes in them, who shares their values, and who with every fiber of his being to uphold them.', 'For four years, we have heard a lot of talk about values. John Edwards and I have the vision and values to bring out country together again and build stronger communities. For us and for you, values are more than just words on a page. They are about the causes we champion and the choices we make.']","
Remarks to the 2004 National Urban League Conference in Detroit
",2004,reject,FALSE,438
John F. Kerry,Speech1607_30:40,"['And I am running for president because I believe that what matters most is not the narrow values that divide, but the shared values that unite all of us in this country.', 'Let me tell you what values mean to me and John Edwards.', 'Values mean having an opportunity agenda for metropolitan America. That means bringing capital, small business opportunities and job creation to all of our communities – especially our central cities and the surrounding metropolitan areas.', ""As president, I will create a small business opportunity fund to ensure that small businesses have all the support they need to grow and thrive – expanding loans to micro-enterprises, increasing the federal government's venture capital investments and expanding loan programs for small businesses. I will also increase federal contracting opportunities for minority-owned small business growth in urban areas. I will maintain support for empowerment zones, New Markets Tax Incentives and the Community Re-investment Act. And I will make sure the New Market Venture Capital Program has the funding it needs to fulfill its promise of meeting the unmet equity needs of low income communities."", 'I will also give states and metropolitan areas the flexibility to use transportation dollars the way you see fit. And I will provide providing adequate funding for homeland security and port security so that the people in our metropolitan areas are able move about freely, get to good jobs and live without fear.', ""Values mean helping all Americans lay the cornerstone of the American Dream with the purchase of their own home. The Urban League has a long track record in counseling consumers and fighting to make the dream of homeownership real for millions of people. Yes, it's true, since the 1990s, homeownership has gone up in America. And that's a good thing. But it's not that simple. While homeownership has risen, programs that help hard-pressed families put a roof over their head have been cut. Those are the people we need to help the most. The Administration's budget would cut Section 8 vouchers by more than $1 billion, denying 250,000 families housing assistance. At the same time, he has proposed to entirely eliminate the HOPE VI program, that's been critical to revitalizing distressed public housing."", 'John Edwards and I understand what you understand: programs like Section 8 and HOPE VI are just the right kind of community-based solutions some people need to get on the road to homeownership. And, when I am president, we will strengthen, not weaken these bridges of opportunity.', ""Values also means building an America where the middle class is doing better, not being squeezed. That means cutting middle-class taxes so middle-class incomes go up. The wealthiest among us don't need another tax cut, but middle-class families do. Our middle class tax cuts will help families pay for health care and college tuition; they'll help hard-working Americans get ahead."", 'Creating opportunity also means creating good-paying jobs. More than a million Americans who were working three years ago have lost their jobs. African-American unemployment is now at 10 percent – double the rate for whites. And the new jobs finally being created pay an average of $9,000 less a year.', 'We value an America that exports products, not jobs. And we believe American workers should never have to subsidize the loss of their own jobs.']","
Remarks to the 2004 National Urban League Conference in Detroit
",2004,reject,FALSE,439
John F. Kerry,Speech1607_40:50,"[""We'll close tax loopholes that pay companies to move our jobs overseas – and we'll reward companies that create jobs right here in the good old USA."", 'Values also mean giving all our children a first-rate education, with smaller classrooms and better paid teachers. Today, we see two school systems in America: one for the well off and one for the left out. For us and for you, values mean opening the doors of opportunity to all our children.', ""We believe that educating our children is more important than giving another tax break to the wealthiest Americans. This Administration's budget falls $27 billion short of its promise to fully fund No Child Left Behind. John Edwards and I have a plan to invest in our future, provide the needed funding and put a good teacher in every classroom – so that finally and truly, no child will be left behind."", ""Values mean making health care affordable and accessible for all Americans. In the last four years, four million people have lost their health insurance. Millions more are struggling to afford it. When I am in the White House, we are going to change that. We are going to stop being the only industrial nation on the face of the earth that doesn't understand that health care is not a privilege for the wealthy, the connected or the elected. Health care is a right for all Americans."", ""We've got a plan to get the waste and greed out of our health care system and help families save up to $1,000 on their premiums."", ""I know that great things are happening across America to strengthen families, lift up communities and bring opportunity and hope to our young people. Some of these efforts are faith-based, some are community based. They are all making a difference. But for every good thing we're doing there are millions more in need who are not being reached. We need to do more to help our faith-based institutions that are on the front lines helping our families, and working with community-based organizations to meet this challenge. And we need to do it in a way that values our Constitution and also values the role that churches play in our communities across America."", 'I believe we must do more to give the young people in our cities and metropolitan areas alternatives to lives of hopelessness and alienation. I am glad that the Urban League and this conference have also put that at the top of your agenda. In New York City, 50 percent of black men are unemployed. And New York Times columnist Bob Herbert cited a new study this week showing that ""By 2002, one of every four black men in the United States was idle all year long. This idleness rate was twice as high as that of white and Hispanic males."" As Herbert put it, ""Things fall apart when 25 percent of the male population is jobless.""', 'Or as my mother used to say, ""An idle mind is the devil\'s workshop.""', 'One of the things brewing in that workshop is gangs and gang violence.', 'During the 1990s, we saw historic drops in crime, including gang violence. But in the last few years, that has turned around. Just between 2000 and 2002, the number of gang-related murders rose by 40 percent. That means that literally hundreds of lives once full of hope and promise have been lost. The response of this administration has been to cut support for cops on the beat and cut support for efforts to prevent gang violence.']","
Remarks to the 2004 National Urban League Conference in Detroit
",2004,reject,FALSE,440
John F. Kerry,Speech1607_50:65,"['We can do so much better – better for the communities that are living in fear because of gang violence, and better also for these young people who have a real future if we just reach out to them.', ""When I am President, we are going to make it a priority to restore safety to communities wracked by violence. Communities and community-based organizations across America have shown us how. First, we're going to send a strong message to young people: the violence must stop, and if it doesn't, police and prosecutors will hold you accountable, period. We're not doing anybody any favors if we let the current rise in gang violence continue. But second, we also need to send young people a strong, clear message that there is another path, and if they are willing to take that path, we will be there with them – with job training, job opportunities, and drug treatment."", 'As a former prosecutor, I talked with dozens of young men and women who had taken wrong turns and wound up in real trouble. One of the things that all these young people had in common was they came from backgrounds of abuse, neglect and violence. Many of them had no one to call father. And all of them felt their lives were hopeless.', 'I believe we have to stop being a nation content to spend as much as $50,000 a year to keep a young person in prison for life – when can spend $10,000 a year to give them Head Start, Early Start, Smart Start, the best possible start in life.', ""I've said it before, and I'll say it again, this is the most important election of our lifetime. Our health care is on the line. Our jobs are on the line. Our children's future is on the line. America's role in the world is on the line. Our empowerment is on the line."", ""That is why we can not accept a repeat of 2000. This November, thanks to the efforts of the NAACP, the National Urban League and heightened vigilance across the nation, we are not only going to make sure that every vote counts; we're going to make sure that every single vote is counted."", 'We learned our lesson in 2000, and I add my voice to those who have vowed: never again.', 'But this election is more in your hands more than in mine. Over the next four months, we need you to help register voters and get them to the polls.', 'We can provide a new direction for America if we remember that in all the great movements for civil rights and equal rights, the environment and economic justice for all, we have come together as one America to give life to our highest ideals.', 'My friends, the America we believe in is calling us to service once again, and we must answer.', 'The great poet Langston Hughes put it this way:', 'Let America be America again...Let it be the dream it used to be...for those whose sweat and blood, whose faith and pain, whose hand at the foundry, whose plow in the rain must bring back our mighty dream again.', 'With your help, in 2004, we can...we must...we will...bring back our mighty dream again.', 'Thank you and God bless you all.', '']","
Remarks to the 2004 National Urban League Conference in Detroit
",2004,reject,FALSE,441
John F. Kerry,Speech1618_0:10,"['', ""I want to thank all of you for coming today. It's wonderful to be back at NALEO. Last year, we met in Arizona. This year, we're in Washington. We're clearly headed in the right direction. With your help, next year we'll have a new place to meet just a few blocks from here."", ""Last summer, when we met, the primaries were just heating up. Since things turned out so well, I've decided that coming here must've been a good idea. So I'm going to keep coming back. Because together we can take back the White House – and put more of you in elected offices all across America."", 'I want to thank you for the work you\'re doing every day to build a stronger America. Hispanics may be the fastest growing group in our country, but you\'ve always held on to your basic values – values that built America: strong families, deep faith, and closely-knit communities. You have never forgotten what Cesar Chavez once said, ""We cannot seek achievement for ourselves and forget about progress and prosperity for our community."" From the boardroom to the barrio, you embody the American ideal – out of many, we are one. And as you have shown us, now, more than ever, we must stand as one America.', ""Today, thanks to you, we are one step closer to an America that's stronger at home and respected in the world. And that's what I want to talk about this morning: how together we can create opportunity for Hispanics here at home and build stronger relationships with Latin America."", ""We're here to fight for good-paying jobs that let American workers actually get ahead."", ""We're here to make health care a right for all of our people."", ""We're here to make this nation energy independent."", ""And we're here to build a strong military, and lead strong alliances, so that our military is never overextended and young Americans are never put in harm's way because we went it alone."", 'You know, I was born in an Army hospital in Denver, Colorado when my father was a pilot in World War II. My father and my mother taught me the value of service.']","
Remarks to the National Association of Latino Elected and Appointed Officials in Washington, DC
",2004,reject,FALSE,442
John F. Kerry,Speech1618_10:20,"[""I've always been determined to give something back to my country – as a soldier, as a prosecutor, as a Senator. And now, I'm running for President. It's been a great adventure and a great privilege. So many of you have welcomed Teresa and me into your homes and hearts. You have told us the stories of your lives – and they have become the work of my life."", 'The poet Langston Hughes told the stories in this way: ""Let America be America again. Let it be the dream it used to be"" – for those ""whose sweat and blood, whose faith and pain, whose hand at the foundry, whose plow in the rain must bring back our mighty dream again.""', 'In 2004, we have to bring back our mighty dream again. We have to make America all that it can become.', 'You know, working families all across our country are living by the oldest and greatest of American values – hard work, service, and caring for one another.', ""And I'm running for president because I believe that our government should live by those values, too."", ""It's time to remember a basic truth: a stronger America begins right here at home."", 'In the last three years, Hispanic American unemployment has soared more than 30 percent. 1.4 million Hispanic Americans are out of work. And those finally getting jobs, are being paid an average of $9000 less a year.', ""But, as you know better than anybody, as wages are going down, Latino health care costs are going up; tuitions are going up; bills are going up. So, more and more Latinos are working weekends; some of them are working two jobs, three jobs – and they're still not getting ahead."", 'And to add insult to injury, their hard-earned tax dollars are actually paying corporations to export good American jobs.', 'Twenty years ago, middle class families with one parent working used to be able to buy a home and pay for college. But today, two incomes barely cover the basics.']","
Remarks to the National Association of Latino Elected and Appointed Officials in Washington, DC
",2004,reject,FALSE,443
John F. Kerry,Speech1618_20:30,"[""And, as you know too well, if anything at all goes wrong – an illness or a temporary layoff – most families can't pay the bills and they risk losing everything they've built and saved for."", 'In America, a rising tide is supposed to lift all boats. But today, the middle class boat is taking on water. Like most Americans, I believe we can do better than 1.9 million lost private sector jobs, rising costs, and shrinking incomes. I believe in the American economy and American workers.', ""We all know that the middle class built this country. Franklin Roosevelt understood that. And so did Bill Clinton. But for nearly four years now, Washington has ignored the middle class, putting wealth ahead of work, something-for-nothing ahead of responsibility, and what's right for the few ahead of what's right for America."", ""I believe in building up our great middle class – especially the millions of Hispanic Americans coming into the middle class – respecting their work, honoring their values, and lifting them up in the toughest of times. I'm running for president because I want an economy that strengthens and expands the middle class, not one that squeezes it."", ""We're going to cut taxes for the middle class. And we're going to rollback the Bush tax cuts for those who make over $200,000 a year, invest in education, in health care, and we're going to cut the deficit in half."", 'I want middle class taxes to go down, so your incomes go up.', 'Let me tell you, we need a president who fights for your job as hard as he fights for his own.', ""I have a plan to put good paying jobs at the heart of our economy. And when I'm president, American taxpayers will never again subsidize the loss of their own jobs."", ""We're going to close tax loopholes that pay companies to move our jobs overseas – and we're going to reward companies that create good jobs here in America."", ""My plan calls for tough enforcement of our trade agreements. We're gonna stop other countries from violating those agreements and walking away with the store. Because I'll tell you what I've seen traveling across this country, if you give American workers a fair playing field, there's no one in the world that the American worker can't compete against.""]","
Remarks to the National Association of Latino Elected and Appointed Officials in Washington, DC
",2004,reject,FALSE,444
John F. Kerry,Speech1618_30:40,"['Trade with our neighbors will make us all stronger. But trade without respect is not what our neighbors want – and neither is one-note insistence on free trade agreements. We need to lift up living standards and working conditions for all working men and women in the US and around the world. As president, I will fight for labor and environment protections in every single trade agreement.', 'I will also work to strengthen our economic and political ties with our neighbors in Latin America, the Caribbean and Canada. I will bring us back to the negotiating table to develop a Central American Free Trade Agreement that provides economic benefits, creates jobs and includes strong protections for labor and the environment. And I will do the same in our negotiations for the Free Trade Area of the Americas.', 'Let America be America again.', 'Being strong at home means extending educational opportunity to every child in America, wherever they live, wherever their parents came from. We need to make sure there is a great teacher in every classroom, especially in our hardest pressed communities, and especially for kids who are learning English in our schools. And through programs like GEAR UP and TRIO, we need to reach out to our children and send them a clear message: if you work hard, if you stick with it, not only will you finish high school, but we will make sure you can afford college, graduate, live the American Dream.', 'And being strong at home means health care that is affordable and accessible to all Americans.', ""Right now, there are millions of Americans – including one out of every three Latinos – who go to bed every night without basic health care. And I've met scores of them. Families with names like Gutierrez, Garcia, and Martinez."", ""I'm running for President because I believe their family's health care is just as important as any politician's in Washington, DC."", 'Let me just ask you:', 'Have your health insurance premiums gone up in the last few years?', 'Have your co-payments gone up?']","
Remarks to the National Association of Latino Elected and Appointed Officials in Washington, DC
",2004,reject,FALSE,445
John F. Kerry,Speech1618_40:50,"['Have your deductibles gone up?', ""Then you need to tell this Administration we're fed up and their time is up."", ""For almost four years, they've had no plan, while rising health care costs are hurting families and making it harder and harder for businesses to compete. My plan will take on the waste and greed in the health care system. It will reduce the average premium by $1,000 a year. It will expand coverage to 95 percent of Americans, including 99 percent of our kids. And, it will crack down on skyrocketing drug prices."", ""This Administration has it absolutely backwards. They say it's alright to export American jobs. Well, I say it's only right to let Americans import prescription drugs from Canada."", 'They say we should give billions more to big drug companies. I say we should give seniors a real prescription drug benefit under Medicare.', 'And in a Kerry Administration, we will stop being the only advanced nation in the world which fails to understand that health care is not a privilege for the elected and the connected or the wealthy – it is a right for every American – so let America be America again.', ""And being strong at home means always remembering that we are a nation of immigrants. America wouldn't be where it is today – as a country and as a people – if it weren't for immigrants. And neither would I – because I married one! My wife Teresa was raised under a dictatorship in Mozambique. She didn't get to cast a vote in America until she was [24]. But I can tell you, as much as she loves her roots and loves her heritage, I have met few people who love America as much as she does. Teresa is not alone. From soldiers to students, there are thousands of immigrants who have come to our shores and made America a better place."", ""Every year, hundreds seeking only a better life die in the desert. Millions labor in the shadows of our country, in fear and often abused. This does not serve our economy or our security. It doesn't reflect our values as a country built by immigrants."", ""It is time to fulfill the promise of America, so that those who work hard and take responsibility can build a better life for themselves and their families. Good people who are living here, working hard and paying taxes should have a path to equal citizenship in the American community. And families should be reunited more quickly. Our worker visa system should be fixed so it protects the wages and working conditions of U.S. workers and temporary workers. And as we do all this, we should improve our border security, fix our watch lists, and make Mexico a real partner, so that our country is safe from those who'd harm us."", 'A stronger America is also one that\'s respected in the world. But we will never be respected, unless, as Franklin Roosevelt once said, we are a good neighbor ""who resolutely respects ... the rights of others.""']","
Remarks to the National Association of Latino Elected and Appointed Officials in Washington, DC
",2004,reject,TRUE,446
John F. Kerry,Speech1618_50:60,"['Of course, Roosevelt was speaking of Latin America, and the message he sent has influenced every administration, from Kennedy to Clinton. They understood that a strong Latin America is key to a strong America.', ""The 1990s were particularly good for Latin America and US-Latin American relations. There was an almost universal embrace of democracy and institutional reform -- and Latin America edged ever closer to first-world economies and values. And that was good for the United States. What happens in this hemisphere has a profound effect on Main Street, USA – from our jobs to healthcare, from immigration to schools. In the Americas, foreign policy and domestic policy blur into one. It's fair to say that nearly every corner of the United States feels the effects of our relations with our neighbors."", ""That's why it's been such a disappointment that this Administration has forgotten Roosevelt's good advice. Instead of being a good neighbor, the president has ignored a wide range of ills – including political and financial crises, runaway unemployment, and drug trafficking. And his one-note policy toward Latin America of one-size-fits all trade agreements have stripped the respect and partnership that marked the Clinton years."", 'In 1994, President Clinton convened the Summit of the Americas – the first summit in a quarter-century. As president, I will build on that spirit and help forge a new and broader ""Community of the Americas."" A community where neighbors look after neighbors, recognizing that we all have a stake in each other\'s future.', ""At the core of this Community of the Americas will be the bottom-line defense of democracy and the rule of law. While democracy has moved forward in countries like Mexico, Brazil, and Chile, we can't sit by and watch as mob violence drives a president from office, like what happened in Bolivia or Argentina -- or even encourage him to flee, as we did in Haiti. We will not welcome a government named by a military junta, as was the case in Venezuela. Strong democratic states with transparent rules and a broad respect for the rule of law are essential to alleviating poverty and inequality in the region. As president, I will strongly support democratic institutions, assist democracy where it is troubled, and promote democracy in Cuba."", ""I will create a Council for Democracy with distinguished international leaders who can work with the Organization of American States to resolve crises before order is threatened and blood is shed. I will also triple funding for the National Endowment for Democracy's programs that strengthen democracy in Latin America. And I will support the Social Investment and Development Fund for the Americas. This $500 million fund will promote public and private partnerships in the region, and give training and developmental assistance to startup companies."", 'I will also create a ""North American Security Perimeter"" to better facilitate the legitimate travel of law-abiding citizens and crack down on bad actors trying to enter the United States. By working closely with our border neighbors to coordinate our customs, immigration and law enforcement policies, we can better protect the region from terrorist threats.', 'Finally, we are also losing the hearts and minds of a generation of leaders in Latin America by making it harder for young people to get visas to study here. As President, I will triple the number of educational exchanges, and encourage colleges to give tuition waivers to foreign students in exchange for internships overseas for our students.', 'The Community of Americas is about working together toward shared goals. In the war on terror, in the war on poverty, in the war on drug smuggling, in our many common battles, we must look to our neighbors as partners, not as second-class citizens, so this can truly be the Century of the Americas.', 'When I was in Vietnam, I served on a small boat on the Mekong Delta with men who came from places as diverse as South Carolina and Iowa ... Arkansas and California.']","
Remarks to the National Association of Latino Elected and Appointed Officials in Washington, DC
",2004,reject,FALSE,447
John F. Kerry,Speech1618_60:73,"['We were literally all in the same boat – and we came together as one. No one asked us our politics. No one cared where we went to school or what our backgrounds were.', ""We were just a band of brothers who all fought under the same flag, and all prayed to the same God. Today, we're a little bit older, we're a little bit greyer. But we still know how to fight for our country. And what we're fighting for is an America where all of us are truly in the same boat."", ""We're not just Democrats or Republicans. We are Americans. We have to end the divisions in this country. We have to work together for the America we can become."", 'So, I ask for your help. Talk to your neighbors; talk to your friends. Enlist in our cause.', ""My friends, this is the most important election of our lifetime. And that's not something I'm telling you. That's something Americans have told me again and again."", 'In great movements for civil rights and equal rights and the environment, we have come together as one America to give life to our mighty dream.', 'So come together again and stand up for a great purpose – to make America stronger at home and respected in the world.', ""We're a country of the future; we're a country of optimists. We're the can-do people. And no one understands that more than America's Latinos. People who've come here to work hard, pay taxes, and raise their children. No one has a bigger stake in America's future. We just need to believe in ourselves."", 'Que America sea America. Para Todos.', 'Let America be America again.', 'Si se puede! Si se puede! Si se puede!', 'Thank you, and God bless you.', '']","
Remarks to the National Association of Latino Elected and Appointed Officials in Washington, DC
",2004,reject,FALSE,448
John F. Kerry,Speech1636_0:10,"['', 'It is an honor to be with you today.', 'Before we begin, I would like to take time to remember somebody very special to your profession, to Washington, to the nation, and the world.', ""While the room is filled, I think you'll agree with me when I say that it feels a little empty knowing that Mary McGrory is gone."", ""33 years ago-during my first week in public life-she was one of the first journalists I met. I came to Washington with other Vietnam Veterans to protest the war. And for me, Mary wasn't just covering the story; she was part of the story. At the hearing, she was there. At the Mall, she was there. And in her 50's she walked with us across the Memorial Bridge to the locked gates at Arlington Cemetery."", ""A story wasn't just a story to Mary-it was personal. Personal to her and to her readers. Because getting the story right, getting the truth told, and getting her readers involved was her service to her country."", ""She had a Pulitzer, a loyal following, a loving family and friends, and a spot on Nixon's enemies list. It doesn't get any better than that. Everything that your business can be, Mary was. Everything was on the record. Every source had a name. And every story was a success because she went out and she got it. We will miss her and we are so very grateful that she graced our lives."", 'Two hundred twenty-nine years ago, the first Patriots from Massachusetts put their lives on the line at Lexington Green. Nearby, Samuel Adams - who was not only a Patriot, but at times a newspaper editor - heard the battle shots of freedom and declared, ""What a glorious morning for America is this!""', 'For once, an editor got it right. Today, with all the grim news we read each day in your newspapers, it is important to remember what a glorious morning it has been for America - and that glorious days lie ahead.', ""I know that every four years people who are running for president tell you that this is the most important election. Well this one is different: It's the most important election in our lifetime. Today, we confront challenges as great as any in our history.""]","
""A Contract with Americas Middle Class"": Remarks of John Kerry
",2004,reject,FALSE,449
John F. Kerry,Speech1636_10:20,"[""If you don't believe that this is the most important election in our lifetime, then all you have to do is look at your front pages. We see the haunting images of our soldiers loading flagged draped coffins. We see rows of them in the belly of a cargo plane for their long flight home. We see images of them being saluted on their final march to their final resting place. And those images are paired with a story about a husband and wife who took photos to show the world the touching way we honor our fallen. And they were fired for their openness and honesty. My friends truth is on the line in the election."", 'If you don\'t believe that this election is the most important in our life time, then all you have to do is look at the stories about the millions of middle class families who are struggling to get ahead. There are record bankruptcies, record foreclosure rates, and Americans owe more than $750 billion in credit card debt. And last year, because the cost of tuition has soared, 220,000 young people had to give up on their dream of a better future. These men and women built America. They worked hard. They contribute week after week And in return, they\'re told by this Administration, ""You\'re on your own."" My friends fundamental fairness is at stake in this election.', ""If you don't believe that this election is the most important in our lifetime, then all you have to do is look at the story about Iraq. First, the Administration would have you believe that we are about to turn over authority in Iraq to a new government – a handover that will signal the end of America's occupation. But, in reality, we are no closer to a real Iraqi government able to provide security for its people, make laws and ensure freedoms. This is still America's problem. My friends the strength of our national security is stake in this election."", 'The American ideas of fundamental fairness, truth, and hope are what brought me to a life of service. And I am running for president because I want to bring those ideas back to the American people so that together, we can build a stronger America.', 'Ten years ago, the Republicans introduced what they called ""The Contract with America."" They say that the contract was written to give the American people more faith and trust in their government. But it did the opposite.', 'This wasn\'t a ""Contract with America."" It was a contract against our values and our way of life. Behind the slogans and rhetoric was an effort to balance the budget on the back of the most vulnerable Americans – drastic cuts in Medicare and Medicaid and the Earned Income Tax Credit to pay for a tax cut for the wealthiest Americans.', ""The Contract lead to the shut down of our nation's government as Democrats fought to keep open the Department of Education, to preserve our commitment to every child opportunity through good schools."", ""Supporters of the Contract were willing to shut down the federal government in order to impose their extreme agenda on the nation, including dramatic cuts in clean water programs, child health and nutrition funding, and long term care for America's disabled and parents and grandparents. I was proud to stand up against those fights then, and I'm proud to continue those fights today."", 'The Contract didn\'t help our nation. It wasn\'t a ""Contract with America."" It was a', 'Contract that divided America.']","
""A Contract with Americas Middle Class"": Remarks of John Kerry
",2004,reject,FALSE,450
John F. Kerry,Speech1636_20:30,"['And since that time, our politics has defined America down, instead of lifting Americans up with a sense of common purpose. The high road is harder, but it leads to a better place. That is why, in the months ahead, Republicans and Democrats must make this election a campaign of ideas, not attacks - not just point fingers at one another, but point America in a new direction.', ""I'm even willing to grant that George Bush was right about a couple things in the 2000 campaign: We do need to change the tone in Washington, with leaders who are uniters, not dividers. We do need a responsibility era and a president who's a reformer with results. Those promises were worth making. And if I'm elected those promises will be kept."", ""So much of what I know about being an American I learned in Vietnam. I didn't have to go, but the tug of duty and country compelled me. The lessons our band of brothers learned have been with us ever since. On that tiny boat, we no longer came from different races, regions, or religions. We were Americans, together under the same flag, stronger for giving ourselves to a cause bigger than ourselves."", ""That sense of duty has been the defining moment not only of my life, but of my country's. For more than 200 years, that has been the great promise of America: Giving everyone the opportunity to achieve their God-given potential, and challenging them to make the most of it. For too long now, many in our political system have tried to walk away from that basic bargain. I intend to keep it."", 'So today, let me tell you why I am running for President. I believe we live in a dangerous world, with enemies known and unknown plotting and planning to do us harm. Osama Bin Laden has not been captured or killed, al Qaeda remains a threat as it transforms and changes, and Iraq remains unstable. Together, I know that with the right plan-one that works with the world-we will keep America safe.', 'I believe that to be strong in the world, we must be strong at home, and that in Andrew Jackson\'s words, the promise of America is ""equal opportunity for all, special privileges for none."" I believe the measure of America\'s economy is a growing middle class, and to achieve that we must expand the reach of opportunity, not the size of government.', 'I believe in the values that form our common bond: hard work, fairness, and truth. Most of all, I believe that citizenship brings responsibilities as well as rights, and that all Americans have a duty to give something back.', 'But to succeed, a President must set clear priorities. And today, I am introducing my ""Contract with America\'s Middle Class.""', ""The first responsibility of the President is to keep our country safe and secure. And I will. I'm running because we are in a new kind of war, and we need a commander in chief with a plan to fight this war and win it."", 'Americans have never failed the cause of human freedom, and we will not fail it now-not in Iraq, not in Afghanistan, not anywhere. I have many differences with President Bush over how we should wage the war against terrorism and extremism. I think he made a huge mistake in relying on local Afghan forces to capture Osama bin Laden, rather than committing sufficient U.S. forces on the ground to do the job.']","
""A Contract with Americas Middle Class"": Remarks of John Kerry
",2004,reject,FALSE,451
John F. Kerry,Speech1636_30:40,"['But we share the same goal of total victory. You can count on this: No matter who wins this presidential election, the terrorists will lose.', 'As President, I will never hesitate to use American power to defend our interests anywhere in the world. I will stand up for our country, our flag, and our values, and make it clear that the first definition of patriotism is keeping faith with those who wore the uniform of our country.', ""I will make America's armed forces even stronger by adding troops so our forces are spread to thin around the globe and by making sure our forces have the armor and support they need. But what this administration doesn't understand is that to win this war, we must make the world respect America's other sources of strength: our economic engine, our ideals, and our profound purpose to be the last, best hope of earth."", 'The second priority in my contract with the middle class is this: I will put the economy and government back in line with our values.', 'The middle class is the moral and economic backbone of this nation. Franklin Roosevelt realized that and he set in motion programs that helped people go to college, buy a house, and build their wealth. The country prospered: we created nearly 11 million new jobs and homeownership increased by 13 percent from 1950-1960.', 'President Clinton saw the same thing. His plans invested in people and we created 23 million new jobs, 7 million Americans were lifted out of poverty, and more Americans went to college. The middle class built this country. They work hard, pay their bills, and do right by their families and their country. This country ought to do right by them.', ""For too long, this Administration hasn't honored those values, and it certainly hasn't lived up to them. They've put wealth ahead of work, something-for-nothing ahead of responsibility, and special privilege for the few ahead of what's right for the nation."", 'My plan will create 10 million jobs with a proven strategy built on a simple principle: We should reward work, make sure Americans have a chance to work, and get ahead when they do.', ""That's why we can cut taxes for businesses that do right by America and reward companies for creating jobs here instead of for moving jobs overseas. If a company is torn between creating jobs here or overseas, we now have a tax code that tells you to go overseas. That's wrong. And if I am President, it will end."", ""We'll put the federal government back in line with our values as well, by capping spending and getting rid of programs that don't work. I believe the private sector is the engine of economic growth, and that instead of being a burden to business, government has a duty to help business succeed.""]","
""A Contract with Americas Middle Class"": Remarks of John Kerry
",2004,accept,FALSE,452
