uid,text,label,metadata__gold,metadata__sentence_id,metadata__pre_sentence,metadata__post_sentence
60007991,"Because the lottery is a monopoly intended to serve the public interest, it must be administered efficiently and economically.",-1,FALSE,60007991,"A Labour government will review the distribution of lottery proceeds to ensure that there is the widest possible access to the benefits of lottery revenues throughout the UK. Labour has already proposed a new millennium commission to commence after the closure of the Millennium Exhibition, to provide direct support for a range of education, environment and public health projects, including those directed at children's play, a project currently excluded from lottery benefit.","When the current contract runs out, Labour will seek an efficient not-for-profit operator to ensure that the maximum sums go to good causes. Media and broadcasting. Labour aims for a thriving, diverse media industry, combining commercial success and public service."
60008001,"When the current contract runs out, Labour will seek an efficient not-for-profit operator to ensure that the maximum sums go to good causes.",-1,FALSE,60008001,"Labour has already proposed a new millennium commission to commence after the closure of the Millennium Exhibition, to provide direct support for a range of education, environment and public health projects, including those directed at children's play, a project currently excluded from lottery benefit. Because the lottery is a monopoly intended to serve the public interest, it must be administered efficiently and economically.","Media and broadcasting. Labour aims for a thriving, diverse media industry, combining commercial success and public service. We will ensure that the BBC continues to be a flagship for British creativity and public service broadcasting, but we believe that the combination of public and private sectors in competition is a key spur to innovation and high standards."
60008021,"We will ensure that the BBC continues to be a flagship for British creativity and public service broadcasting, but we believe that the combination of public and private sectors in competition is a key spur to innovation and high standards.",0,FALSE,60008021,"When the current contract runs out, Labour will seek an efficient not-for-profit operator to ensure that the maximum sums go to good causes. Media and broadcasting. Labour aims for a thriving, diverse media industry, combining commercial success and public service.","The regulatory framework for media and broadcasting should reflect the realities of a far more open and competitive economy, and enormous technological advance, for example with digital television. Labour will balance sensible rules, fair regulation and national and international competition, so maintaining quality and diversity for the benefit of viewers."
60008741,"Although crude and universal council tax capping should go, we will retain reserve powers to control excessive council tax rises.",1,FALSE,60008741,"To ensure greater accountability, a proportion of councillors in each locality will be elected annually. We will encourage democratic innovations in local government, including pilots of the idea of elected mayors with executive powers in cities.","Local business concerns are critical to good local government. There are sound democratic reasons why, in principle, the business rate should be set locally, not nationally."
60008751,Local business concerns are critical to good local government.,1,FALSE,60008751,"We will encourage democratic innovations in local government, including pilots of the idea of elected mayors with executive powers in cities. Although crude and universal council tax capping should go, we will retain reserve powers to control excessive council tax rises.","There are sound democratic reasons why, in principle, the business rate should be set locally, not nationally. But we will make no change to the present system for determining the business rate without full consultation with business."
60008761,"There are sound democratic reasons why, in principle, the business rate should be set locally, not nationally.",1,FALSE,60008761,"Although crude and universal council tax capping should go, we will retain reserve powers to control excessive council tax rises. Local business concerns are critical to good local government.",But we will make no change to the present system for determining the business rate without full consultation with business. The funnelling of government grant to Conservative-controlled Westminster speaks volumes about the unfairness of the current grant system.
60008771,But we will make no change to the present system for determining the business rate without full consultation with business.,0,FALSE,60008771,"Local business concerns are critical to good local government. There are sound democratic reasons why, in principle, the business rate should be set locally, not nationally.",The funnelling of government grant to Conservative-controlled Westminster speaks volumes about the unfairness of the current grant system. Labour is committed to a fair distribution of government grant.
60008781,The funnelling of government grant to Conservative-controlled Westminster speaks volumes about the unfairness of the current grant system.,-1,FALSE,60008781,"There are sound democratic reasons why, in principle, the business rate should be set locally, not nationally. But we will make no change to the present system for determining the business rate without full consultation with business.","Labour is committed to a fair distribution of government grant. The basic framework, not every detail, of local service provision must be for central government."
60008791,Labour is committed to a fair distribution of government grant.,-1,FALSE,60008791,But we will make no change to the present system for determining the business rate without full consultation with business. The funnelling of government grant to Conservative-controlled Westminster speaks volumes about the unfairness of the current grant system.,"The basic framework, not every detail, of local service provision must be for central government. Councils should not be forced to put their services out to tender, but will be required to obtain best value."
60008801,"The basic framework, not every detail, of local service provision must be for central government.",-1,FALSE,60008801,The funnelling of government grant to Conservative-controlled Westminster speaks volumes about the unfairness of the current grant system. Labour is committed to a fair distribution of government grant.,"Councils should not be forced to put their services out to tender, but will be required to obtain best value. We reject the dogmatic view that services must be privatised to be of high quality, but equally we see no reason why a service should be delivered directly if other more efficient means are available."
60008811,"Councils should not be forced to put their services out to tender, but will be required to obtain best value.",-1,FALSE,60008811,"Labour is committed to a fair distribution of government grant. The basic framework, not every detail, of local service provision must be for central government.","We reject the dogmatic view that services must be privatised to be of high quality, but equally we see no reason why a service should be delivered directly if other more efficient means are available. Cost counts but so does quality."
60008821,"We reject the dogmatic view that services must be privatised to be of high quality, but equally we see no reason why a service should be delivered directly if other more efficient means are available.",-1,FALSE,60008821,"The basic framework, not every detail, of local service provision must be for central government. Councils should not be forced to put their services out to tender, but will be required to obtain best value.","Cost counts but so does quality. Every council will be required to publish a local performance plan with targets for service improvement, and be expected to achieve them."
60008831,Cost counts but so does quality.,0,FALSE,60008831,"Councils should not be forced to put their services out to tender, but will be required to obtain best value. We reject the dogmatic view that services must be privatised to be of high quality, but equally we see no reason why a service should be delivered directly if other more efficient means are available.","Every council will be required to publish a local performance plan with targets for service improvement, and be expected to achieve them. The Audit Commission will be given additional powers to monitor performance and promote efficiency."
60008841,"Every council will be required to publish a local performance plan with targets for service improvement, and be expected to achieve them.",0,FALSE,60008841,"We reject the dogmatic view that services must be privatised to be of high quality, but equally we see no reason why a service should be delivered directly if other more efficient means are available. Cost counts but so does quality.","The Audit Commission will be given additional powers to monitor performance and promote efficiency. On its advice, government will where necessary send in a management team with full powers to remedy failure."
60009131,We will achieve value for money for the taxpayer and the consumer.,-1,FALSE,60009131,"For example, we support comprehensive, enforceable civil rights for disabled people against discrimination in society or at work, developed in partnership with all interested parties. Labour will undertake a wide-ranging review both of the reform of the civil justice system and Legal Aid.","A community legal service will develop local, regional and national plans for the development of Legal Aid according to the needs and priorities of regions and areas. The key to success will be to promote a partnership between the voluntary sector, the legal profession and the Legal Aid Board."
60009341,"Labour will also foster economic progress and competitiveness in Northern Ireland, so as to reduce unemployment.",0,FALSE,60009341,"We are therefore committed to reconciliation between the two traditions and to a new political settlement which can command the support of both. Labour will help build trust and confidence among both Nationalist and Unionist traditions in Northern Ireland by acting to guarantee human rights, strengthen confidence in policing, combat discrimination at work and reduce tensions over parades.",We will give Britain leadership in Europe. Referendum on single currency  Lead reform of the EU
60009541,It would put millions of jobs at risk.,0,FALSE,60009541,"An increasing number of Conservatives, overtly or covertly, favour the first. But withdrawal would be disastrous for Britain.",It would dry up inward investment. It would destroy our clout in international trade negotiations.
60009551,It would dry up inward investment.,0,FALSE,60009551,But withdrawal would be disastrous for Britain. It would put millions of jobs at risk.,It would destroy our clout in international trade negotiations. It would relegate Britain from the premier division of nations.
60009561,It would destroy our clout in international trade negotiations.,0,FALSE,60009561,It would put millions of jobs at risk. It would dry up inward investment.,It would relegate Britain from the premier division of nations. The second is exactly where we are today under the Conservatives.
60009631,We will open up markets to competition;,1,FALSE,60009631,"A fresh start in Europe, with the credibility to achieve reform. We have set out a detailed agenda for reform, leading from the front during the UK presidency in the first half of 1998: Rapid completion of the single market: a top priority for the British presidency.",pursue tough action against unfair state aids; and ensure proper enforcement of single market rules.
60009641,pursue tough action against unfair state aids;,1,FALSE,60009641,"We have set out a detailed agenda for reform, leading from the front during the UK presidency in the first half of 1998: Rapid completion of the single market: a top priority for the British presidency. We will open up markets to competition;",and ensure proper enforcement of single market rules. This will strengthen Europe's competitiveness and open up new opportunities for British firms.
60009651,and ensure proper enforcement of single market rules.,1,FALSE,60009651,We will open up markets to competition; pursue tough action against unfair state aids;,"This will strengthen Europe's competitiveness and open up new opportunities for British firms. High priority for enlargement of the European Union to include the countries of central and eastern Europe and Cyprus, and the institutional reforms necessary to make an enlarged Europe work more efficiently."
60009661,This will strengthen Europe's competitiveness and open up new opportunities for British firms.,1,FALSE,60009661,pursue tough action against unfair state aids; and ensure proper enforcement of single market rules.,"High priority for enlargement of the European Union to include the countries of central and eastern Europe and Cyprus, and the institutional reforms necessary to make an enlarged Europe work more efficiently. Urgent reform of the Common Agricultural Policy."
60009681,Urgent reform of the Common Agricultural Policy.,1,FALSE,60009681,"This will strengthen Europe's competitiveness and open up new opportunities for British firms. High priority for enlargement of the European Union to include the countries of central and eastern Europe and Cyprus, and the institutional reforms necessary to make an enlarged Europe work more efficiently.","It is costly, vulnerable to fraud and not geared to environmental protection. Enlargement and the World Trade talks in 1999 will make reform even more essential."
60009781,Only two measures have been agreed - consultation for employees of large Europe-wide companies and entitlement to unpaid parental leave.,-1,FALSE,60009781,An 'empty chair' at the negotiating table is disastrous for Britain. The Social Chapter is a framework under which legislative measures can be agreed.,Successful companies already work closely with their workforces. The Social Chapter cannot be used to force the harmonisation of social security or tax legislation and it does not cost jobs.
60009791,Successful companies already work closely with their workforces.,0,FALSE,60009791,The Social Chapter is a framework under which legislative measures can be agreed. Only two measures have been agreed - consultation for employees of large Europe-wide companies and entitlement to unpaid parental leave.,"The Social Chapter cannot be used to force the harmonisation of social security or tax legislation and it does not cost jobs. We will use our participation to promote employability and flexibility, not high social costs."
60009801,The Social Chapter cannot be used to force the harmonisation of social security or tax legislation and it does not cost jobs.,1,FALSE,60009801,Only two measures have been agreed - consultation for employees of large Europe-wide companies and entitlement to unpaid parental leave. Successful companies already work closely with their workforces.,"We will use our participation to promote employability and flexibility, not high social costs. The single currency. Any decision about Britain joining the single currency must be determined by a hard-headed assessment of Britain's economic interests."
60009811,"We will use our participation to promote employability and flexibility, not high social costs.",0,FALSE,60009811,Successful companies already work closely with their workforces. The Social Chapter cannot be used to force the harmonisation of social security or tax legislation and it does not cost jobs.,The single currency. Any decision about Britain joining the single currency must be determined by a hard-headed assessment of Britain's economic interests. Only Labour can be trusted to do this: the Tories are riven by faction.
60009841,"But there are formidable obstacles in the way of Britain being in the first wave of membership, if EMU takes place on 1 January 1999.",0,FALSE,60009841,The single currency. Any decision about Britain joining the single currency must be determined by a hard-headed assessment of Britain's economic interests. Only Labour can be trusted to do this: the Tories are riven by faction.,"What is essential for the success of EMU is genuine convergence among the economies that take part, without any fudging of the rules. However, to exclude British membership of EMU forever would be to destroy any influence we have over a process which will affect us whether we are in or out."
60009851,"What is essential for the success of EMU is genuine convergence among the economies that take part, without any fudging of the rules.",0,FALSE,60009851,"Only Labour can be trusted to do this: the Tories are riven by faction. But there are formidable obstacles in the way of Britain being in the first wave of membership, if EMU takes place on 1 January 1999.","However, to exclude British membership of EMU forever would be to destroy any influence we have over a process which will affect us whether we are in or out. We must therefore play a full part in the debate to influence it in Britain's interests."
60010151,Promoting economic and social development. Labour will also attach much higher priority to combating global poverty and underdevelopment.,-1,FALSE,60010151,We will seize the opportunity to increase trade and economic co-operation and will also build alliances with our Commonwealth partners to promote reform at the UN and common action on the global environment. Britain has a real opportunity to provide leadership to the Commonwealth when we host the heads of government meeting in Britain at the end of 1997.,"According to the World Bank, there are 1. 3 billion people in the world who live in absolute poverty, subsisting on less than US$1 a day, while 35,000 children die each day from readily preventable diseases."
60010171,"3 billion people in the world who live in absolute poverty, subsisting on less than US$1 a day, while 35,000 children die each day from readily preventable diseases.",0,FALSE,60010171,"Promoting economic and social development. Labour will also attach much higher priority to combating global poverty and underdevelopment. According to the World Bank, there are 1.",Labour believes that we have a clear moral responsibility to help combat global poverty. In government we will strengthen and restructure the British aid programme and bring development issues back into the mainstream of government decision-making.
60010181,Labour believes that we have a clear moral responsibility to help combat global poverty.,-2,FALSE,60010181,"According to the World Bank, there are 1. 3 billion people in the world who live in absolute poverty, subsisting on less than US$1 a day, while 35,000 children die each day from readily preventable diseases.",In government we will strengthen and restructure the British aid programme and bring development issues back into the mainstream of government decision-making. A Cabinet minister will lead a new department of international development.
60010221,We reaffirm the UK's commitment to the 0.7 per cent UN aid target and in government.,-1,FALSE,60010221,A Cabinet minister will lead a new department of international development. We will shift aid resources towards programmes that help the poorest people in the poorest countries.,"Labour will start to reverse the decline in UK aid spending. We will work for greater consistency between the aid, trade, agriculture and economic reform policies of the EU."
60010231,Labour will start to reverse the decline in UK aid spending.,-1,FALSE,60010231,We will shift aid resources towards programmes that help the poorest people in the poorest countries. We reaffirm the UK's commitment to the 0.7 per cent UN aid target and in government.,"We will work for greater consistency between the aid, trade, agriculture and economic reform policies of the EU. We will use our leadership position in the EU to maintain and enhance the position of the poorest countries during the renegotiation of the Lomo Convention."
60010241,"We will work for greater consistency between the aid, trade, agriculture and economic reform policies of the EU.",-1,FALSE,60010241,We reaffirm the UK's commitment to the 0.7 per cent UN aid target and in government. Labour will start to reverse the decline in UK aid spending.,We will use our leadership position in the EU to maintain and enhance the position of the poorest countries during the renegotiation of the Lomo Convention. We will support further measures to reduce the debt burden borne by the world's poorest countries and to ensure that developing countries are given a fair deal in international trade.
60010261,We will support further measures to reduce the debt burden borne by the world's poorest countries and to ensure that developing countries are given a fair deal in international trade.,-1,FALSE,60010261,"We will work for greater consistency between the aid, trade, agriculture and economic reform policies of the EU. We will use our leadership position in the EU to maintain and enhance the position of the poorest countries during the renegotiation of the Lomo Convention.",It is our aim to rejoin UNESCO. We will consider how this can be done most effectively and will ensure that the cost is met from savings elsewhere.
60010491,"cut NHS waiting lists by treating an extra 100,000 patients as a first step by releasing £100 million saved from NHS red tape",-1,FALSE,60010491,"cut class sizes to 30 or under for 5, 6 and 7 year-olds by using money from the assisted places scheme  fast-track punishment for persistent young offenders by halving the time from arrest to sentencing","get 250,000 under-25 year-olds off benefit and into work by using money from a windfall levy on the privatised utilities  no rise in income tax rates, cut VAT on heating to 5 per cent and inflation and interest rates as low as possible"
60010501,"get 250,000 under-25 year-olds off benefit and into work by using money from a windfall levy on the privatised utilities",1,FALSE,60010501,"fast-track punishment for persistent young offenders by halving the time from arrest to sentencing  cut NHS waiting lists by treating an extra 100,000 patients as a first step by releasing &lt;U+00A3&gt;100 million saved from NHS red tape","no rise in income tax rates, cut VAT on heating to 5 per cent and inflation and interest rates as low as possible"
60010511,"no rise in income tax rates, cut VAT on heating to 5 per cent and inflation and interest rates as low as possible",1,FALSE,60010511,"cut NHS waiting lists by treating an extra 100,000 patients as a first step by releasing &lt;U+00A3&gt;100 million saved from NHS red tape  get 250,000 under-25 year-olds off benefit and into work by using money from a windfall levy on the privatised utilities",NA
1070000091,and to protect the value of our currency - without which all spending pledges are worthless and all savings at risk.,0,FALSE,1070000091,to look after those who cannot look after themselves to protect law-abiding people from crime and disorder,"But I believe also in a society in which government doesn't try to take responsibility away from people. Politicians must never make the mistake of thinking the state always knows best, or that it is entitled to the lion's share of people's money."
1070000111,"Politicians must never make the mistake of thinking the state always knows best, or that it is entitled to the lion's share of people's money.",1,FALSE,1070000111,and to protect the value of our currency - without which all spending pledges are worthless and all savings at risk. But I believe also in a society in which government doesn't try to take responsibility away from people.,"I believe in low taxes not just because they ignite enterprise - the spark of economic growth - but because they put power and choice where it belongs: in your hands. So when you compare what the politicians are saying in this election, ask yourself these questions."
1070000181,"And who will give you the personal prosperity that comes from low taxes - from your own savings, your own pension, your own home?",1,FALSE,1070000181,"And who, at the same time, wants to give you the opportunity to do your best for yourself and your family? Who will give you the power to choose - to say for yourself what you want?","Who will let you build up your own stake in Britain's success - and pass it on to your children? Only Conservatives can truly claim to be the party of opportunity, choice, ownership and responsibility."
1070000191,Who will let you build up your own stake in Britain's success - and pass it on to your children?,1,FALSE,1070000191,"Who will give you the power to choose - to say for yourself what you want? And who will give you the personal prosperity that comes from low taxes - from your own savings, your own pension, your own home?","Only Conservatives can truly claim to be the party of opportunity, choice, ownership and responsibility. Socialists like to keep people under the government's thumb."
1070000241,I do not believe the answer to every problem is simply for government to dig deeper in your pocket.,1,FALSE,1070000241,"Conservatives want to give them independence. But we also want to put government at your service, giving you what you've paid for - good public services, responsible to you.",I believe it often lies in changing the way government works in making it respond to you.
1070000351,There is new vigour in the businesses liberated from state ownership,1,FALSE,1070000351,It is all part of a revolution in quality in Britain. British goods are once more winning in the toughest markets abroad.,better management and better industrial relations. These are the firm foundations of economic recovery.
1070000371,These are the firm foundations of economic recovery.,2,FALSE,1070000371,There is new vigour in the businesses liberated from state ownership better management and better industrial relations.,"We are raising the quality of our education and training. We are raising the standard of our housing, as more people own and improve their own homes."
1070000541,Back to strikes.,1,FALSE,1070000541,"You can vote for our opponents, and watch them take Britain back to the 1970s. Back to socialism.","Back to strife. Back to the world's pity, or worse still, contempt."
1070000551,Back to strife.,1,FALSE,1070000551,Back to socialism. Back to strikes.,"Back to the world's pity, or worse still, contempt. I don't believe Britain wants that."
1070001071,"Britain also makes more direct private investment in the developing world than any other EC country - some £2,400 million in 1989.",2,FALSE,1070001071,"We give substantial aid to the relief of poverty and to help the struggling economies of the developing world. Our aid programme next year (excluding aid to Eastern Europe and the CIS) will reach £1,800 million.","We are urging the international community to take decisive action on debt relief, the liberalisation of world trade and support for good government. We continue to accept the long term UN target for aid of 0.7 per cent of GNP, although we cannot set a timetable for its achievement."
1070001081,"We are urging the international community to take decisive action on debt relief, the liberalisation of world trade and support for good government.",-1,FALSE,1070001081,"Our aid programme next year (excluding aid to Eastern Europe and the CIS) will reach £1,800 million. Britain also makes more direct private investment in the developing world than any other EC country - some £2,400 million in 1989.","We continue to accept the long term UN target for aid of 0.7 per cent of GNP, although we cannot set a timetable for its achievement. The quality of Britain's overseas aid programme is second to none."
1070001091,"We continue to accept the long term UN target for aid of 0.7 per cent of GNP, although we cannot set a timetable for its achievement.",-1,FALSE,1070001091,"Britain also makes more direct private investment in the developing world than any other EC country - some £2,400 million in 1989. We are urging the international community to take decisive action on debt relief, the liberalisation of world trade and support for good government.",The quality of Britain's overseas aid programme is second to none. It is well targeted and highly effective.
1070001231,We will encourage both to become more entrepreneurial in order to finance their activities in developing markets.,1,FALSE,1070001231,We will promote the development of multi- party systems through the new Westminster Foundation for Democracy. We will promote the English language by strengthening both the British Council and the BBC World Service.,The Risks We Face Now. The collapse of the old Soviet Union has dramatically vindicated Conservative defence policy. We have always put the security of our country first.
1070001601,"They would devastate our conventional forces by cuts of at least 27 per cent, which would lead to huge job losses in the defence industries.",1,FALSE,1070001601,Labour have opposed our defence policies at every turn. They have twisted and turned in their attitude to our nuclear deterrent.,The Liberal Democrats would cause even more damage to Britain's defences. Their aim is to cut our defence spending by half by the end of the decade.
1070001621,Their aim is to cut our defence spending by half by the end of the decade.,-1,FALSE,1070001621,"They would devastate our conventional forces by cuts of at least 27 per cent, which would lead to huge job losses in the defence industries. The Liberal Democrats would cause even more damage to Britain's defences.","We insist that our forces have the modern, effective equipment that they need. The Gulf War showed that the Services must have the latest technology to give them maximum flexibility and mobility."
1070001891,We will continue to resist changes to the Treaty of Rome that would damage British business.,1,FALSE,1070001891,"At Maastricht, we secured agreement that the European Court will be able to fine any Member State which fails to do so. We will work closely with our partners in foreign policy and in the war on international crime.",We will resist Commission initiatives which run counter to the principle that issues should be dealt with on a national basis wherever possible. Britain is a great trading nation.
1070001911,Britain is a great trading nation.,0,FALSE,1070001911,We will continue to resist changes to the Treaty of Rome that would damage British business. We will resist Commission initiatives which run counter to the principle that issues should be dealt with on a national basis wherever possible.,We prosper through the maintenance of an open trading system. We will work for a successful outcome to the GATT negotiations.
1070001921,We prosper through the maintenance of an open trading system.,1,FALSE,1070001921,We will resist Commission initiatives which run counter to the principle that issues should be dealt with on a national basis wherever possible. Britain is a great trading nation.,We will work for a successful outcome to the GATT negotiations. We will redouble our efforts to reform the Common Agricultural Policy and will stoutly defend the interests of British farmers and consumers.
1070001941,We will redouble our efforts to reform the Common Agricultural Policy and will stoutly defend the interests of British farmers and consumers.,1,FALSE,1070001941,We prosper through the maintenance of an open trading system. We will work for a successful outcome to the GATT negotiations.,"We will insist on more effective control over Community spending and will resist pressure to extend Community competence to new areas. We will work to strengthen the external frontiers of the Community whilst maintaining the checks needed at our own borders against illegal immigration, drugs, terrorism and disease."
1070001951,We will insist on more effective control over Community spending and will resist pressure to extend Community competence to new areas.,1,FALSE,1070001951,We will work for a successful outcome to the GATT negotiations. We will redouble our efforts to reform the Common Agricultural Policy and will stoutly defend the interests of British farmers and consumers.,"We will work to strengthen the external frontiers of the Community whilst maintaining the checks needed at our own borders against illegal immigration, drugs, terrorism and disease. The British Presidency. In the second half of 1992 Britain will take the Chair of the Council of Ministers."
1070002001,We shall use it to promote our vision of an outward looking Community based on free enterprise.,1,FALSE,1070002001,The British Presidency comes at a turning point in the Community's history. It gives us the opportunity to shape the direction of the Community and to establish its priorities.,"Our Presidency will reach its climax at the Edinburgh meeting of the European Council, which we will hold in the historic palace of Holyrood House. While the attention of Europe is focused on Edinburgh, the strength of our Union will be visible to all."
1070002081,To complete the single market we shall aim to: open up the market for life insurance to free competition,1,FALSE,1070002081,To complete the single market and extend it to the seven countries of EFTA - Over half our trade is with the rest of the Community. The single market will create an open market of 350 million customers for British goods and services.,liberalise air travel to bring down air fares in Europe closer to those in America free up the shipping and road transport markets so that British operators can carry freely within the EC
1070002091,liberalise air travel to bring down air fares in Europe closer to those in America,1,FALSE,1070002091,The single market will create an open market of 350 million customers for British goods and services. To complete the single market we shall aim to: open up the market for life insurance to free competition,free up the shipping and road transport markets so that British operators can carry freely within the EC increase competition in the European energy sector.
1070002111,increase competition in the European energy sector.,1,FALSE,1070002111,liberalise air travel to bring down air fares in Europe closer to those in America free up the shipping and road transport markets so that British operators can carry freely within the EC,"We will provide guidance and help to any British company encountering a trade barrier illegal under European law. We will press for progress on the environment, including the Fifth Environment Action Programme."
1070002121,We will provide guidance and help to any British company encountering a trade barrier illegal under European law.,1,FALSE,1070002121,free up the shipping and road transport markets so that British operators can carry freely within the EC increase competition in the European energy sector.,"We will press for progress on the environment, including the Fifth Environment Action Programme. We will chair the negotiations on the future spending priorities of the Community to ensure value for money."
1070002141,We will chair the negotiations on the future spending priorities of the Community to ensure value for money.,0,FALSE,1070002141,"We will provide guidance and help to any British company encountering a trade barrier illegal under European law. We will press for progress on the environment, including the Fifth Environment Action Programme.","We will safeguard the abatement negotiated by Mrs Thatcher which has so far brought some £12,000 million in budget rebates to Britain. Wealth and Ownership. The 1990s present a great economic opportunity for Britain."
1070002161,Wealth and Ownership. The 1990s present a great economic opportunity for Britain.,1,FALSE,1070002161,"We will chair the negotiations on the future spending priorities of the Community to ensure value for money. We will safeguard the abatement negotiated by Mrs Thatcher which has so far brought some £12,000 million in budget rebates to Britain.",We have got the scourge of inflation under control. We have cut direct tax rates.
1070002171,We have got the scourge of inflation under control.,0,FALSE,1070002171,"We will safeguard the abatement negotiated by Mrs Thatcher which has so far brought some £12,000 million in budget rebates to Britain. Wealth and Ownership. The 1990s present a great economic opportunity for Britain.",We have cut direct tax rates. And a stable currency gives industry a chance to realise the potential released by the reforms of the 1980s.
1070002181,We have cut direct tax rates.,1,FALSE,1070002181,Wealth and Ownership. The 1990s present a great economic opportunity for Britain. We have got the scourge of inflation under control.,"And a stable currency gives industry a chance to realise the potential released by the reforms of the 1980s. We have extended ownership more widely - of homes, savings and shares - with millions more sharing directly in Britain's success."
1070002191,And a stable currency gives industry a chance to realise the potential released by the reforms of the 1980s.,1,FALSE,1070002191,We have got the scourge of inflation under control. We have cut direct tax rates.,"We have extended ownership more widely - of homes, savings and shares - with millions more sharing directly in Britain's success. We will promote enterprise through low taxes, sound money and a stable currency."
1070002201,"We have extended ownership more widely - of homes, savings and shares - with millions more sharing directly in Britain's success.",1,FALSE,1070002201,We have cut direct tax rates. And a stable currency gives industry a chance to realise the potential released by the reforms of the 1980s.,"We will promote enterprise through low taxes, sound money and a stable currency. When the Exchange Rate Mechanism was being created, during the final days of the last Labour Government, the then Prime Minister decided Britain could not take part."
1070002211,"We will promote enterprise through low taxes, sound money and a stable currency.",1,FALSE,1070002211,"And a stable currency gives industry a chance to realise the potential released by the reforms of the 1980s. We have extended ownership more widely - of homes, savings and shares - with millions more sharing directly in Britain's success.","When the Exchange Rate Mechanism was being created, during the final days of the last Labour Government, the then Prime Minister decided Britain could not take part. It was easy to see why the economy was too weak."
1070002221,"When the Exchange Rate Mechanism was being created, during the final days of the last Labour Government, the then Prime Minister decided Britain could not take part.",-1,FALSE,1070002221,"We have extended ownership more widely - of homes, savings and shares - with millions more sharing directly in Britain's success. We will promote enterprise through low taxes, sound money and a stable currency.",It was easy to see why the economy was too weak. Inflation was too high.
1070002231,It was easy to see why the economy was too weak.,1,FALSE,1070002231,"We will promote enterprise through low taxes, sound money and a stable currency. When the Exchange Rate Mechanism was being created, during the final days of the last Labour Government, the then Prime Minister decided Britain could not take part.","Inflation was too high. In 1974-79, the inflation rate averaged over 15 per cent."
1070002241,Inflation was too high.,0,FALSE,1070002241,"When the Exchange Rate Mechanism was being created, during the final days of the last Labour Government, the then Prime Minister decided Britain could not take part. It was easy to see why the economy was too weak.","In 1974-79, the inflation rate averaged over 15 per cent. It peaked at 27 per cent."
1070002251,"In 1974-79, the inflation rate averaged over 15 per cent.",0,FALSE,1070002251,It was easy to see why the economy was too weak. Inflation was too high.,"It peaked at 27 per cent. Public borrowing rose to nearly 10 per cent of national income - equivalent to £55,000 million today."
1070002271,"Public borrowing rose to nearly 10 per cent of national income - equivalent to £55,000 million today.",0,FALSE,1070002271,"In 1974-79, the inflation rate averaged over 15 per cent. It peaked at 27 per cent.",Penal taxes blunted enterprise. Britain was a byword for strikes.
1070002281,Penal taxes blunted enterprise.,1,FALSE,1070002281,"It peaked at 27 per cent. Public borrowing rose to nearly 10 per cent of national income - equivalent to £55,000 million today.",Britain was a byword for strikes. The Conservatives have changed all that.
1070002291,Britain was a byword for strikes.,0,FALSE,1070002291,"Public borrowing rose to nearly 10 per cent of national income - equivalent to £55,000 million today. Penal taxes blunted enterprise.","The Conservatives have changed all that. Since 1979, our inflation rate has averaged 7½ per cent."
1070002301,The Conservatives have changed all that.,1,FALSE,1070002301,Penal taxes blunted enterprise. Britain was a byword for strikes.,"Since 1979, our inflation rate has averaged 7½ per cent. Now it is only just over 4 per cent - below the average for the European Community."
1070002311,"Since 1979, our inflation rate has averaged 7½ per cent.",0,FALSE,1070002311,Britain was a byword for strikes. The Conservatives have changed all that.,"Now it is only just over 4 per cent - below the average for the European Community. In the 1960s and 1970s, Britain had the slowest growth rate in the European Community."
1070002321,Now it is only just over 4 per cent - below the average for the European Community.,0,FALSE,1070002321,"The Conservatives have changed all that. Since 1979, our inflation rate has averaged 7½ per cent.","In the 1960s and 1970s, Britain had the slowest growth rate in the European Community. But in the 1980s, we grew faster than either France or Germany."
1070002331,"In the 1960s and 1970s, Britain had the slowest growth rate in the European Community.",1,FALSE,1070002331,"Since 1979, our inflation rate has averaged 7½ per cent. Now it is only just over 4 per cent - below the average for the European Community.","But in the 1980s, we grew faster than either France or Germany. Industrial disputes became rare events."
1070002341,"But in the 1980s, we grew faster than either France or Germany.",0,FALSE,1070002341,"Now it is only just over 4 per cent - below the average for the European Community. In the 1960s and 1970s, Britain had the slowest growth rate in the European Community.","Industrial disputes became rare events. And in 1990, a Conservative Government joined the ERM."
1070002351,Industrial disputes became rare events.,1,FALSE,1070002351,"In the 1960s and 1970s, Britain had the slowest growth rate in the European Community. But in the 1980s, we grew faster than either France or Germany.","And in 1990, a Conservative Government joined the ERM. Penal taxes have been abolished."
1070002371,Penal taxes have been abolished.,1,FALSE,1070002371,"Industrial disputes became rare events. And in 1990, a Conservative Government joined the ERM.","A man on average earnings, with a wife and two children, has an income today which after tax and inflation is 39 per cent higher than it was in Labour's last year. That great advance in the standard of living is at risk in this election."
1070002381,"A man on average earnings, with a wife and two children, has an income today which after tax and inflation is 39 per cent higher than it was in Labour's last year.",1,FALSE,1070002381,"And in 1990, a Conservative Government joined the ERM. Penal taxes have been abolished.","That great advance in the standard of living is at risk in this election. Since the war, living standards have always risen faster under Conservative Governments than under Labour."
