uid,text,label,metadata__gold,metadata__sentence_id,metadata__pre_sentence,metadata__post_sentence
1110008371,"We will:  Protect people fleeing from persecution by dealing with asylum applications fairly and more quickly, which will also minimise any opportunities for anyone to exploit either the system or asylum seekers.",-1,FALSE,1110008371,There are practical as well as humanitarian reasons for treating immigrants decently. The shortage of skilled workers in many fields means they have an important contribution to make to British society.,"We will introduce fair benefits for asylum seekers to replace the demeaning voucher system. We will review the failing dispersal system, end any unnecessary restrictions on asylum seekers undertaking voluntary work and review restrictions on paid work by asylum seekers in their first six months."
1110008381,We will introduce fair benefits for asylum seekers to replace the demeaning voucher system.,-1,FALSE,1110008381,"The shortage of skilled workers in many fields means they have an important contribution to make to British society. We will:  Protect people fleeing from persecution by dealing with asylum applications fairly and more quickly, which will also minimise any opportunities for anyone to exploit either the system or asylum seekers.","We will review the failing dispersal system, end any unnecessary restrictions on asylum seekers undertaking voluntary work and review restrictions on paid work by asylum seekers in their first six months. Recognising pressures on host communities, we will ensure that local services are adequately compensated for the cost of supporting asylum seekers."
1110008391,"We will review the failing dispersal system, end any unnecessary restrictions on asylum seekers undertaking voluntary work and review restrictions on paid work by asylum seekers in their first six months.",-1,FALSE,1110008391,"We will:  Protect people fleeing from persecution by dealing with asylum applications fairly and more quickly, which will also minimise any opportunities for anyone to exploit either the system or asylum seekers. We will introduce fair benefits for asylum seekers to replace the demeaning voucher system.","Recognising pressures on host communities, we will ensure that local services are adequately compensated for the cost of supporting asylum seekers. We will work with other countries to ensure that responsibilities are sensibly shared, and to seek a system which discourages illegal trafficking in people."
1110008411,"We will work with other countries to ensure that responsibilities are sensibly shared, and to seek a system which discourages illegal trafficking in people.",-1,FALSE,1110008411,"We will review the failing dispersal system, end any unnecessary restrictions on asylum seekers undertaking voluntary work and review restrictions on paid work by asylum seekers in their first six months. Recognising pressures on host communities, we will ensure that local services are adequately compensated for the cost of supporting asylum seekers.",Free immigration laws from discrimination. We will ensure that immigration policy is non-discriminatory in its application.
1110008421,Free immigration laws from discrimination.,-2,FALSE,1110008421,"Recognising pressures on host communities, we will ensure that local services are adequately compensated for the cost of supporting asylum seekers. We will work with other countries to ensure that responsibilities are sensibly shared, and to seek a system which discourages illegal trafficking in people.",We will ensure that immigration policy is non-discriminatory in its application. We will reform current immigration laws so that families are not divided.
1110008441,We will reform current immigration laws so that families are not divided.,-1,FALSE,1110008441,Free immigration laws from discrimination. We will ensure that immigration policy is non-discriminatory in its application.,"We will also regularly review immigration policy, separate from our asylum obligations, including an assessment of skills needs of the country in an increasingly global economy. The Right to Know and the Right to Privacy. While individuals should have the right to know as much as possible about decisions taken by government, there should be limits to the information which government can obtain about individuals."
1110008451,"We will also regularly review immigration policy, separate from our asylum obligations, including an assessment of skills needs of the country in an increasingly global economy.",-1,FALSE,1110008451,We will ensure that immigration policy is non-discriminatory in its application. We will reform current immigration laws so that families are not divided.,"The Right to Know and the Right to Privacy. While individuals should have the right to know as much as possible about decisions taken by government, there should be limits to the information which government can obtain about individuals. We will:  Strengthen Freedom of Information legislation."
1110008461,"The Right to Know and the Right to Privacy. While individuals should have the right to know as much as possible about decisions taken by government, there should be limits to the information which government can obtain about individuals.",-1,FALSE,1110008461,"We will reform current immigration laws so that families are not divided. We will also regularly review immigration policy, separate from our asylum obligations, including an assessment of skills needs of the country in an increasingly global economy.",We will:  Strengthen Freedom of Information legislation. This will break open the excessive secrecy of government and develop open and accountable administration.
1110008471,We will:  Strengthen Freedom of Information legislation.,-1,FALSE,1110008471,"We will also regularly review immigration policy, separate from our asylum obligations, including an assessment of skills needs of the country in an increasingly global economy. The Right to Know and the Right to Privacy. While individuals should have the right to know as much as possible about decisions taken by government, there should be limits to the information which government can obtain about individuals.","This will break open the excessive secrecy of government and develop open and accountable administration. In particular, it will increase access to facts and figures underlying government policy decisions and reduce ministers' powers to block the release of information."
1110008511,Privacy is protected by the European Convention on Human Rights which is now incorporated into UK law.,-1,FALSE,1110008511,"In particular, it will increase access to facts and figures underlying government policy decisions and reduce ministers' powers to block the release of information. Protect privacy.","We are opposed to further privacy laws which could threaten free speech, except for a civil offence of physical intrusion to prevent harassment of individuals by the media. We will not introduce compulsory national identity cards."
1110008521,"We are opposed to further privacy laws which could threaten free speech, except for a civil offence of physical intrusion to prevent harassment of individuals by the media.",-1,FALSE,1110008521,Protect privacy. Privacy is protected by the European Convention on Human Rights which is now incorporated into UK law.,We will not introduce compulsory national identity cards. Bring the security services under parliamentary control.
1110008571,Setting You Free. Improve safeguards against the misuse of surveillance and interception powers by law enforcement agencies including interception and tracking of electronic communications.,-1,FALSE,1110008571,"At the moment, the security services are overseen by a committee reporting to the Prime Minister. We will make them accountable to a Parliamentary Select Committee.",We will replace the system of warrants approved by Ministers with a system of approval by judges to remove any conflicts of interest and to increase accountability. We believe that there should be a presumption in favour of an individual's freedom from intrusion into their private life and that it should be up to the Government to prove the need for it.
1110008621,"This gives legal sanction to discrimination, preventing schools taking effective measures against bullying and hampering responsible sex education.",-1,FALSE,1110008621,We would ensure adequate safeguards against unnecessary monitoring and access to private electronic communications and review the impact on the electronic commerce industry of Labour' Regulation of Investigatory Powers Act. Repeal Section 28 of the 1988 Local Government Act.,"Green Action. Improving Environmental Knowledge. A 'Right to Environmental Information', as part of Freedom of Information legislation, will cover issues such as local air quality, emissions from local factories, and the potential environmental risks from Genetically Modified Organisms (GMOs). We will also introduce a duty to electronic publication of environmental information."
1110008651,"Protecting Protest. We will protect the right to legal and peaceful protest on all issues, including environmental matters.",-1,FALSE,1110008651,"Green Action. Improving Environmental Knowledge. A 'Right to Environmental Information', as part of Freedom of Information legislation, will cover issues such as local air quality, emissions from local factories, and the potential environmental risks from Genetically Modified Organisms (GMOs). We will also introduce a duty to electronic publication of environmental information.","Protecting Animals. Although we support firm action against violent protests by animal rights activists, we are committed to strengthening animal welfare. We will establish an Animal Protection Commission to strengthen animal welfare protection."
1110008661,"Protecting Animals. Although we support firm action against violent protests by animal rights activists, we are committed to strengthening animal welfare.",-1,FALSE,1110008661,"We will also introduce a duty to electronic publication of environmental information. Protecting Protest. We will protect the right to legal and peaceful protest on all issues, including environmental matters.",We will establish an Animal Protection Commission to strengthen animal welfare protection. We will extend the size and powers of the Home Office Inspectorate and encourage more unannounced inspections.
1110008971,Help everyone feel safe in their homes.,1,FALSE,1110008971,"We will do this by reforming funding formulae to ensure that resources are allocated fairly throughout the UK, and by giving local authorities greater financial freedoms. We will tackle rural social exclusion by providing employment opportunities in new industries and in farming for the young.","People living in inner city housing blocks across the country suffer unacceptable levels of crime on their own doorsteps because there is no secure front door on the building in which they live. We will give a high priority to tackling the security of these buildings through our Safe Front Doors for All initiative, organised as part of our wider crime prevention programme."
1110008981,People living in inner city housing blocks across the country suffer unacceptable levels of crime on their own doorsteps because there is no secure front door on the building in which they live.,0,FALSE,1110008981,We will tackle rural social exclusion by providing employment opportunities in new industries and in farming for the young. Help everyone feel safe in their homes.,"We will give a high priority to tackling the security of these buildings through our Safe Front Doors for All initiative, organised as part of our wider crime prevention programme. Supporting Farming and Fisheries. Many communities are highly dependent on a single local industry."
1110010521,International Security. We favour greater international co-operation to make the world a safer place and to uphold human rights in other countries.,-1,FALSE,1110010521,"Maintain funding for the BBC World Service and the British Council. We will ensure that these two organisations, which have a vital role in spreading the values of freedom and democracy, receive proper funding.",We will:Seek to strengthen the powers of the UN. The UN needs a more active role in holding member states to account for gross and persistent breaches of the Universal Declaration of Human Rights.
1110010721,Promote equal opportunities and family welfare in the armed forces.,-1,FALSE,1110010721,"We will maintain the current level of spending and resist any further reductions. Promote flexibility, mobility, rapid deployment and joint operations as the basis of Britain' defence policy, to enable the UK to honour Britain' commitments to the EU, NATO, the Commonwealth and the UN.",We will oppose unfair discrimination in the forces. We will review welfare policies in order to set minimum and consistent standards that can be applied at home and abroad for service families.
1110010731,We will oppose unfair discrimination in the forces.,-1,FALSE,1110010731,"Promote flexibility, mobility, rapid deployment and joint operations as the basis of Britain' defence policy, to enable the UK to honour Britain' commitments to the EU, NATO, the Commonwealth and the UN. Promote equal opportunities and family welfare in the armed forces.",We will review welfare policies in order to set minimum and consistent standards that can be applied at home and abroad for service families. Work for the elimination worldwide of all nuclear weapons.
1110011001,Step up the fight against HIV/AIDS.,-1,FALSE,1110011001,"Women in developing countries face discrimination and economic exclusion. All aid packages should address gender inequality, with a high priority for family planning and maternal health services.",The AIDS pandemic is a global emergency which undermines economic development and threatens international security. We will increase backing for the development of an AIDS vaccine.
1120000061,"Crime pledge. 4 6,000 extra recruits to raise police numbers to their highest ever level.",1,FALSE,1120000061,"Health pledge. 3 20,000 extra nurses and 10,000 extra doctors in a reformed NHS. As we improve NHS care for all not push patients into paying for operations.","As we tackle drugs and crime not cut police funding. Families pledge. 5 Pensioners' winter fuel payment retained, minimum wage rising to £4.20."
1120000131,Crime down ten per cent.,0,FALSE,1120000131,"The best ever results in primary schools. 17,000 extra nurses now in the NHS.",One million more people in work and a new Children's Tax Credit. This manifesto contains the details of our plans for the future of Britain.
1120000231,to ensure all families are safe in their communities by tackling crime and its causes;,-1,FALSE,1120000231,"to keep investment coming into public services and then making the reforms so we use the money well; to refashion the welfare state on the basis of rights and responsibilities, with people helped to help themselves, not just given handouts;",and to give Britain back its leadership role in the world. We need the second term to do all this.
1120000491,"We can use our sense of fair play and mutual responsibility to be a strong, dynamic, multiracial society held together by strong values.",-1,FALSE,1120000491,"In the 21st century, we have the opportunity to break through that glass ceiling, because our historic strengths match the demands of the modern world. We can use our openness and entrepreneurial flair to become a global centre in the knowledge economy.","We can use our historic and geographical position to link Europe and America, and help the developing world. The key to tapping our strengths, to breaking through this glass ceiling, is contained in a simple but hard-to-achieve idea, set out at the heart of our partyÕs constitution: the determination to put power, wealth and opportunity in the hands of the many, not the few."
1120000631,A modern criminal justice system.,0,FALSE,1120000631,"Full employment in every region. Opportunity for all children, security for all pensioners.",Strong and accountable local government. British ideas leading a reformed and enlarged Europe.
1120000641,Strong and accountable local government.,1,FALSE,1120000641,"Opportunity for all children, security for all pensioners. A modern criminal justice system.",British ideas leading a reformed and enlarged Europe. Global poverty and climate change tackled.
1120000931,Poverty denies basic rights.,-1,FALSE,1120000931,"So we chose to reform the NHS, and inject new money. Waiting lists and times are now down and falling, and the number of nurses and doctors is now rising.","So we chose to reform the welfare state to channel extra money to the poorest pensioners and poorest children. Today, single pensioners can look forward to a minimum income of £100 a week and pensioner couples £154, and over one million children have been taken out of poverty."
1120001311,"We will reform the criminal justice system at every level so that criminals are caught, punished and rehabilitated.",1,FALSE,1120001311,"cash and services for pensioners will be radically improved. Fourth, we will strengthen our communities.","And because we know that without tackling the causes of crime we will never tackle crime, we will empower local communities by combining resources with responsibility. Fifth, we will turn our inner confidence to strength abroad, in Europe and beyond, to tackle global problems - above all, environmental degradation and the shame of global poverty."
1120001441,"Now is the time to renew our civic and social institutions to deliver improvements in education, health, safety, transport and the environment.",0,FALSE,1120001441,"So, while the Conservatives will spend most of this election telling you what their government cannot do, this manifesto sets out what our government can do. We know the power and value of markets, but we also know their limits.","Fighting for values, not just for election victory. The Conservatives always look back. In economic policy they promise to repeat the mistakes of the 1980s - unaffordable tax cuts and spending cuts, followed by ballooning deficits, rising interest rates and the old cycle of boom and bust."
1120002051,"6,000 extra police recruits, raising police numbers to their highest ever level, with strong local leadership and proper rewards for those on the frontline Investment and reform",1,FALSE,1120002051,"10,000 more teachers. Invest in further rapid promotion and rewards for classroom excellence, more classroom assistants and help with housing costs in high-cost areas","Renewing public services: education reform. New Labour believes that schools need a step change in reform to make quality education open to all. We plan a radical improvement in secondary schools, building on our success in primary schools."
1120002161,provide a good-quality nursery place for every three-year-old,-1,FALSE,1120002161,"introduce new vocational options from 14 onwards, with expanded apprenticeship opportunities  ensure primary schools offer more chance to learn languages, music and sport, as well as higher standards in the basics","Renewing public services: NHS reform. New Labour believes that the NHS needs radical reform to fulfil its founding principle of quality treatment based on need, not ability to pay. The NHS needs radical reform if it is to be designed around the needs of patients."
1120002351,Renewing public services: criminal justice reform. New Labour believes that crime can only be cut by dealing with the causes of crime as well as being tough on criminals.,-1,FALSE,1120002351,introduce paid paternity leave  expand childcare places to provide for 1.6 million children,"We plan the most comprehensive reform of the criminal justice system since the war - to catch, convict, punish and rehabilitate more of the 100,000 persistent offenders. Our ten-year goal is a modernised criminal justice system with the burglary rate halved."
1120002361,"We plan the most comprehensive reform of the criminal justice system since the war - to catch, convict, punish and rehabilitate more of the 100,000 persistent offenders.",1,FALSE,1120002361,expand childcare places to provide for 1.6 million children  Renewing public services: criminal justice reform. New Labour believes that crime can only be cut by dealing with the causes of crime as well as being tough on criminals.,Our ten-year goal is a modernised criminal justice system with the burglary rate halved. We will now: overhaul sentencing so that persistent offending results in more severe punishment
1120002371,Our ten-year goal is a modernised criminal justice system with the burglary rate halved.,1,FALSE,1120002371,"Renewing public services: criminal justice reform. New Labour believes that crime can only be cut by dealing with the causes of crime as well as being tough on criminals. We plan the most comprehensive reform of the criminal justice system since the war - to catch, convict, punish and rehabilitate more of the 100,000 persistent offenders.",We will now: overhaul sentencing so that persistent offending results in more severe punishment  reform custodial sentences so that every offender gets punishment and rehabilitation designed to minimise reoffending
1120002381,We will now: overhaul sentencing so that persistent offending results in more severe punishment,1,FALSE,1120002381,"We plan the most comprehensive reform of the criminal justice system since the war - to catch, convict, punish and rehabilitate more of the 100,000 persistent offenders. Our ten-year goal is a modernised criminal justice system with the burglary rate halved.",reform custodial sentences so that every offender gets punishment and rehabilitation designed to minimise reoffending  reform rules of evidence to simplify trials and bring the guilty to justice
1120002391,reform custodial sentences so that every offender gets punishment and rehabilitation designed to minimise reoffending,-1,FALSE,1120002391,Our ten-year goal is a modernised criminal justice system with the burglary rate halved. We will now: overhaul sentencing so that persistent offending results in more severe punishment,"reform rules of evidence to simplify trials and bring the guilty to justice  introduce specialist, late-sitting and review courts to reflect crime patterns and properly monitor offenders"
1120002401,reform rules of evidence to simplify trials and bring the guilty to justice,1,FALSE,1120002401,We will now: overhaul sentencing so that persistent offending results in more severe punishment  reform custodial sentences so that every offender gets punishment and rehabilitation designed to minimise reoffending,"introduce specialist, late-sitting and review courts to reflect crime patterns and properly monitor offenders  establish a new Criminal Assets Recovery Agency to seize assets of crime barons and a register of dealers to tackle drugs"
1120002421,establish a new Criminal Assets Recovery Agency to seize assets of crime barons and a register of dealers to tackle drugs,1,FALSE,1120002421,"reform rules of evidence to simplify trials and bring the guilty to justice  introduce specialist, late-sitting and review courts to reflect crime patterns and properly monitor offenders","introduce a victims bill of rights providing legal rights to compensation, support and information 1 Prosperity for all. Labour's purpose is to help every family, not just a few, to raise their living standards and plan ahead with security."
1120002431,"introduce a victims bill of rights providing legal rights to compensation, support and information",-1,FALSE,1120002431,"introduce specialist, late-sitting and review courts to reflect crime patterns and properly monitor offenders  establish a new Criminal Assets Recovery Agency to seize assets of crime barons and a register of dealers to tackle drugs","1 Prosperity for all. Labour's purpose is to help every family, not just a few, to raise their living standards and plan ahead with security. We have a ten-year vision: higher living standards, affordable mortgages and fairer taxes combined with much greater investment in vital public services."
1120003131,But we are equally determined to offer learning opportunities to adults.,-1,FALSE,1120003131,Labour has four priorities:  1. Investment in skills and innovation. Skills. We are passionate about giving every child the chance of a decent education.,"Our ambition is for everyone to have the opportunity to train, in a par tnership of employers, employees and government, each giving time and/or money to raise standards of skills in the UK. Our first priority is to help the estimated seven million adults who lack basic literacy and numeracy skills, with 750,000 people achieving basic skill levels by 2004."
1120003191,dramatically improve the quality and quantity of prison education,-1,FALSE,1120003191,"set up a network of 6,000 IT learning centres around the country  extend Individual Learning Accounts, which have already been opened by over a million people",tackle the financial barriers that prevent adults studying in further education. Basic skills are the start
1120003241,Further education colleges have a critical role to play in the future.,-1,FALSE,1120003241,updating skills is relevant for all of us. We have created the Learning and Skills Council for all post-school learning outside higher education.,"We will encourage dedicated colleges for under-19s and specialist adult provision to meet local skills needs, with half of all colleges to be recognised as centres of vocational excellence by 2003-04. The world's first University for Industry now offers over 400 skills courses."
1120004831,We will examine reforms that promote efficiency and fairness.,-1,FALSE,1120004831,We will implement the findings of our review in this area. We support conciliation in the workplace to avoid resort to litigation.,Women still suffer an 18 per cent pay gap compared to men. We are committed to tackling the causes of this inequality.
1120004841,Women still suffer an 18 per cent pay gap compared to men.,-1,FALSE,1120004841,We support conciliation in the workplace to avoid resort to litigation. We will examine reforms that promote efficiency and fairness.,"We are committed to tackling the causes of this inequality. We will work with employers and employees to develop effective proposals, building on good practice and the sound business case, in both the private and public sectors."
1120004851,We are committed to tackling the causes of this inequality.,-1,FALSE,1120004851,We will examine reforms that promote efficiency and fairness. Women still suffer an 18 per cent pay gap compared to men.,"We will work with employers and employees to develop effective proposals, building on good practice and the sound business case, in both the private and public sectors. We will develop career services for all."
1120004871,We will develop career services for all.,-2,FALSE,1120004871,"We are committed to tackling the causes of this inequality. We will work with employers and employees to develop effective proposals, building on good practice and the sound business case, in both the private and public sectors.","We aim for a ten per cent cut in death and major injuries at work by 2010 and will clarify responsibility, improve enforcement and toughen penalties for offences. We are also committed to working with managers and employees to reduce the problems of bullying and violence in the workplace."
1120004971,We will work in partnership with local people to ensure that all regions and communities build on their own strengths.,-1,FALSE,1120004971,"The new regional economic policy must be based on boosting regional capacity for innovation, enterprise and skill development, modernising regional infrastructure and improving university/industry links. This is why Regional Development Agencies (RDAs) have been set up and why they now have extra money and new freedoms.","Our task is to anticipate change, handle restructuring and enable businesses to move into high-skill, high value-added product markets. Labour's Job Transition Service will provide an intensive and personalised response to large-scale redundancies, helping people secure work or acquire new skills."
1120006011,"By 2010, we want a majority of Britain's young people entering higher education.",-1,FALSE,1120006011,"In education, we offer step-change in secondary schools to match the vast improvements in primary schools already achieved. Every school will have a clear mission, with more teachers, new types of school, new opportunities for children and education tailored to fufil their potential.","In health, we will recruit 20,000 extra nurses and at least 10,000 extra doctors. Our ten-year goal is a healthier nation, with fast, high-quality treatment meeting rising expectations and demographic and technological challenges."
1120006351,there are nearly half a million fewer primary pupils in classes of more than 30,-1,FALSE,1120006351,"Since 1997 rising standards have been achieved through major new investment and significant reforms: 17,000 schools have had vital repairs or refurbishment 20,000 schools are now connected to the internet","over 150,000 teachers are set to receive a £2,000 pay rise above the usual annual increase every school is getting additional grants of up to £110,000 paid direct"
1120006521,"By 2004 every three-year-old will be entitled to a free nursery place in the private, voluntary or statutory sector.",-1,FALSE,1120006521,There is now a free nursery place available for every four-year-old. Our new Foundation Stage provides a distinct phase of learning appropriate for the early years.,OfSTED will help drive up standards. Children with special educational needs will have those needs identified earlier.
1120006711,The principles of inclusion and equality of opportunity remain central to our commitment to liberate the potential of every child.,-1,FALSE,1120006711,Secondary schools. Transforming secondary education is the critical challenge of the next decade. We reject a return to the 11-plus.,"But, on their own, they are not enough to guarantee high standards. Standards have risen in the past four years, particularly among pupils in less advantaged areas."
1120006871,Effective teaching is the key.,-1,FALSE,1120006871,High standards in the core curriculum. We will modernise the secondary curriculum to promote higher standards and better progression from school and college to university or work-based training. All pupils should reach the age of 14 fully competent in a broad range of subjects.,"We will develop the literacy and numeracy strategies in secondary schools with the right balance of targets and flexibility, particularly for pupils not up to standard in the basics. We will set demanding targets for high achievement by the large majority of 14-year-old pupils in English, maths, science and IT tests - the passport to future success."
1120008271,"Older people, people with disabilities and their carers will be able to decide which services they want, with the choice of having cash given to them directly by local councils.",-1,FALSE,1120008271,"Patients will have more say, as in the NHS Plan. We will give every citizen a personal smartcard containing key medical data giving access to their medical records.",Patients will be represented on trust boards and have more information on local services' quality. Power devolved. To achieve this vision there will be clear national standards but greater decentralisation to front-line services and to the staff who run them.
1120008681,Children with talent need more investment: we have pledged to fund 200 specialist sports colleges.,-1,FALSE,1120008681,"We pledge a sports entitlement for all children, giving them access to at least two hours a week of sport in or after school. Thanks to our ban on the enforced sale of playing fields and a commitment of nearly £1 billion to new sports facilities and 1,000 school sports co-ordinators, all children will be offered coaching and competitive games.","We will maintain the elite funding we put in place for individual athletics, with a first-class athletics stadium for the World Athletics Championships in 2005 and a new stadium in Manchester for next year's Commonwealth Games. Photo Caption: Sporting chanceÉ Labour is committed to a sports entitlement for all children."
1120009391,"Government cannot achieve social inclusion for people, but it can help them achieve it for themselves, by transferring power and opportunity to local communities.",-1,FALSE,1120009391,"We promise that, within two years, no pensioner need live on less than £100 per week, increased annually in line with earnings growth. On top of that, we will reward pensioners who save.","That is our promise. Photo Caption: Employment for all is Labour's goal, with help for young people from the New Deal."
1120010001,People with disabilities. Our ambition is to enable people with disabilities to play a full part in the community.,-1,FALSE,1120010001,"For people with families, we promise to match your effort with support through the tax system. For those on low incomes without children we will create an Employment Tax Credit to boost their earnings, tackle poverty and improve work incentives.",The Disability Rights Commission now ensures full civil rights for people with disabilities we have legislated so those with special needs or disabilities have equal access to education.
1120010011,The Disability Rights Commission now ensures full civil rights for people with disabilities,-1,FALSE,1120010011,"For those on low incomes without children we will create an Employment Tax Credit to boost their earnings, tackle poverty and improve work incentives. People with disabilities. Our ambition is to enable people with disabilities to play a full part in the community.","we have legislated so those with special needs or disabilities have equal access to education. We are now committed to extending basic rights and opportunities, as indicated in our response to the Disability Rights Taskforce."
1120010051,The New Deal for Disabled People pioneers new ways of helping people with disabilities into jobs.,-1,FALSE,1120010051,"We are now committed to extending basic rights and opportunities, as indicated in our response to the Disability Rights Taskforce. We are requiring different kinds of public transport to be made accessible, and introducing concessionary bus fares for the first time, for people with disabilities.",The opportunity to work is vital to civil rights we are testing how best to offer help with rehabilitation and job retention.
1120010221,We will continue to keep the system under review.,-1,FALSE,1120010221,Incapacity Benefit has been extended to people disabled from a young age. Disability Living Allowance has been extended to three- and four-year-olds.,"Housing benefit. Although the number of people claiming housing benefit is currently falling, it remains the main way in which accommodation is made affordable. Our first priority has been to work with local authorities to drive up administrative standards and tackle fraud and error."
1120010291,Children and families. Strong and stable family life offers the best possible start to children.,1,FALSE,1120010291,"We will spread best practice in administration. In the longer term, we will build on our restructuring of rents to ensure that for people of working age, housing benefit as well as the Working Families Tax Credit strengthen work incentives.",And marriage provides a strong foundation for stable relationships. The government supports marriage.
1120010661,Caring for children. A safe childhood is not just about financial security.,-1,FALSE,1120010661,"All the next generation will have the backing of a real financial asset to invest in learning, buying a home or setting up a business. Photo Caption: Investing in the future new babies to get our Child Trust Fund.","It is also about care for children, especially the 58,000 children in care. Society is failing these children: 70 per cent leave school without any GCSEs and too many have been abused while in care."
1120010681,Society is failing these children: 70 per cent leave school without any GCSEs and too many have been abused while in care.,-1,FALSE,1120010681,"Caring for children. A safe childhood is not just about financial security. It is also about care for children, especially the 58,000 children in care.",Labour supports a national children's rights director to act as a champion for children in need and we will consult on whether to develop and extend the director's role. The Criminal Records Bureau will help stop paedophiles and others who are a danger to children from working with them.
1120010701,The Criminal Records Bureau will help stop paedophiles and others who are a danger to children from working with them.,1,FALSE,1120010701,Society is failing these children: 70 per cent leave school without any GCSEs and too many have been abused while in care. Labour supports a national children's rights director to act as a champion for children in need and we will consult on whether to develop and extend the director's role.,"From next year, all children's homes will, for the first time, be subject to independent spot checks. The level of educational attainment of children in care will be significantly increased."
1120010841,we propose to increase it to six months.,-1,FALSE,1120010841,A flexible labour market must work to the benefit of both employers and employees. Statutory maternity leave is currently 18 weeks,"Statutory maternity pay is paid at a flat rate of £60 a week we propose to increase it to £100 per week, as big an increase in the next two years as in the past 40 years."
1120010941,"We have always supported the principle underlying the work of the Child Support Agency (CSA), but the Conservatives bungled its introduction.",-2,FALSE,1120010941,Child Support Agency. Some families break up. Government's role is to ensure that both parents retain responsibility for the financial support of their children where they are able to do so.,"That is why we have already legislated to reform the CSA and these improvements will come on stream from 2002. A simple system will ensure a better deal for children, that fathers pay a fair share, that mothers benefit from their doing so, and that tougher action is taken against parents who do not comply."
1120011351,by tackling discrimination against over-50s in health care and in the workplace,-1,FALSE,1120011351,by rewarding those who save with the Pension Credit  by raising the Minimum Income Guarantee to £100 each week (£154 for couples) in 2003,"by boosting police numbers and cutting overall crime, and crimes like burglary that affect senior citizens the most  Photo caption: Security in retirement state pensions to rise."
1120011361,"by boosting police numbers and cutting overall crime, and crimes like burglary that affect senior citizens the most",1,FALSE,1120011361,by raising the Minimum Income Guarantee to £100 each week (£154 for couples) in 2003  by tackling discrimination against over-50s in health care and in the workplace,"Photo caption: Security in retirement state pensions to rise. Carers. Not only are the large majority of people who require care older, but also the majority of carers are older people."
1120011491,"Social inclusion. Social exclusion, affecting around ten per cent of the population, living in fewer than 1,000 of the most deprived wards in Britain, damages lives and wrecks communities.",-1,FALSE,1120011491,The Carers and Disabled Children's Act gives carers a right to an independent assessment of their needs. We will examine the development of a fund to help local authorities produce tailored care packages to back up the results of these assessments.,"Before 1997, social exclusion was ignored. Now we have a new approach improving the quality of mainstream services, preventing people falling between the cracks, and reintegrating them into society if things go wrong."
1120011501,"Before 1997, social exclusion was ignored.",-1,FALSE,1120011501,"We will examine the development of a fund to help local authorities produce tailored care packages to back up the results of these assessments. Social inclusion. Social exclusion, affecting around ten per cent of the population, living in fewer than 1,000 of the most deprived wards in Britain, damages lives and wrecks communities.","Now we have a new approach improving the quality of mainstream services, preventing people falling between the cracks, and reintegrating them into society if things go wrong. We have targeted five priorities:"
1120011511,"Now we have a new approach improving the quality of mainstream services, preventing people falling between the cracks, and reintegrating them into society if things go wrong.",-1,FALSE,1120011511,"Social inclusion. Social exclusion, affecting around ten per cent of the population, living in fewer than 1,000 of the most deprived wards in Britain, damages lives and wrecks communities. Before 1997, social exclusion was ignored.",We have targeted five priorities: Homelessness. The number of people living on the streets is down by one third since 1997.
1120011561,Teenage pregnancy rates are falling. Yet Britain has the highest rates in Europe.,-1,FALSE,1120011561,"Labour's target is to cut rough sleeping to two-thirds of its 1998 level by 2002. Beyond then, we will maintain the drive to keep the number as low as possible.","Labour's strategy tackles the causes of teenage pregnancy, provides mothers under 18 with access to supervised housing if they cannot live at home, and ensures that, if they do have children, teenagers get access to training, education or work. By 2004 we are pledged to reduce teenage pregnancy by 15 per cent."
1120011581,By 2004 we are pledged to reduce teenage pregnancy by 15 per cent.,-1,FALSE,1120011581,"Teenage pregnancy rates are falling. Yet Britain has the highest rates in Europe. Labour's strategy tackles the causes of teenage pregnancy, provides mothers under 18 with access to supervised housing if they cannot live at home, and ensures that, if they do have children, teenagers get access to training, education or work.",Truancy and exclusion. Labour has a target of reducing truancy and exclusion by a third by 2002. The police are conducting truancy sweeps
1120011791,Our reforms will build a strong and inclusive society.,-1,FALSE,1120011791,"We are also committed to data sharing between government agencies and action to reduce to a minimum the number of 'spare' national insurance numbers that are a gateway to fraud. Our welfare state is underpinned by clear values - we help you to help yourself, we invest in children, we support our pensioners, we insist that no community be written off, and we minimise fraud and error.","4 Strong and safe communities. Our ten-year goals. Halve the burglary rate and double the chance of a persistent offender being caught and punished, as we modernise the criminal justice system. Reformed local government with higher-quality services, as we decentralise power."
1120011801,"4 Strong and safe communities. Our ten-year goals. Halve the burglary rate and double the chance of a persistent offender being caught and punished, as we modernise the criminal justice system.",1,FALSE,1120011801,"Our welfare state is underpinned by clear values - we help you to help yourself, we invest in children, we support our pensioners, we insist that no community be written off, and we minimise fraud and error. Our reforms will build a strong and inclusive society.","Reformed local government with higher-quality services, as we decentralise power. Our next steps. An extra 6,000 police recruits raising police numbers to their highest ever level"
1120011821,"Our next steps. An extra 6,000 police recruits raising police numbers to their highest ever level",1,FALSE,1120011821,"4 Strong and safe communities. Our ten-year goals. Halve the burglary rate and double the chance of a persistent offender being caught and punished, as we modernise the criminal justice system. Reformed local government with higher-quality services, as we decentralise power.",Double the amount of assets seized from drug traffickers and other major criminals  Increased sentences plus education and drug treatment for persistent offenders.
