uid,text,label,metadata__tweet_id,metadata__row_number
2714,"Ich habe 32 Nahrungseinheiten geerntet! http://t.co/K0AnyEP3SC #iphone, #iphonegames, #gameinsight",0,5.65653E+17,2714
796,"Ich habe 32,000 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.53051E+17,796
151,"Ich habe 32,410 Goldmünzen gesammelt! http://t.co/O0lTMKBjhD #android, #androidgames, #gameinsight",0,3.6654E+17,151
23648,"Ich habe 32,535 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.80341E+17,23648
1885,"Ich habe 32,668 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.60191E+17,1885
16983,"Ich habe 32,965 Goldmünzen gesammelt!  http://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.49478E+17,16983
19386,"Ich habe 32,993 Goldmünzen gesammelt!  https://t.co/mMjDFzsQFF #android, #androidgames, #gameinsight",0,6.62134E+17,19386
21076,"Ich habe 320 Nahrungseinheiten geerntet!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.69429E+17,21076
23054,"Ich habe 325,270 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.77687E+17,23054
18790,"Ich habe 33,457 Goldmünzen gesammelt!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.59277E+17,18790
21145,"Ich habe 33,739 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.6961E+17,21145
15074,"Ich habe 33,742 Goldmünzen gesammelt!  http://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.39174E+17,15074
11032,"Ich habe 330 Goldmünzen gesammelt!  http://t.co/eX78ecQJJA #android, #androidgames, #gameinsight",0,6.14794E+17,11032
20332,"Ich habe 330 Nahrungseinheiten geerntet!  https://t.co/mMjDFzsQFF #android, #androidgames, #gameinsight",0,6.66371E+17,20332
9622,"Ich habe 330,530 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,6.06535E+17,9622
11020,"Ich habe 331 Nahrungseinheiten geerntet!  http://t.co/y9xJfkhbiK #android, #androidgames, #gameinsight",0,6.14747E+17,11020
3915,"Ich habe 334,255 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.73777E+17,3915
6285,"Ich habe 335 Nahrungseinheiten geerntet!  http://t.co/LxFkoB6uyL #ipad, #ipadgames, #gameinsight",0,5.88041E+17,6285
3379,"Ich habe 34,040 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.70258E+17,3379
1004,"Ich habe 34,100 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.54497E+17,1004
592,"Ich habe 34,170 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.51818E+17,592
401,"Ich habe 34,200 Goldmünzen gesammelt! http://t.co/QybgwKWafW #android, #androidgames, #gameinsight",0,5.50529E+17,401
3238,"Ich habe 34,300 Goldmünzen gesammelt! http://t.co/zpfqff4LgS #ipad, #ipadgames, #gameinsight",0,5.69123E+17,3238
24220,"Ich habe 34,575 Goldmünzen gesammelt!  https://t.co/Y3appQbo0o #android, #androidgames, #gameinsight",0,6.88276E+17,24220
22293,"Ich habe 34,850 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.74477E+17,22293
7616,"Ich habe 340,973 Goldmünzen gesammelt!  http://t.co/apP2QmDL4l #ipad, #ipadgames, #gameinsight",0,5.96198E+17,7616
4759,"Ich habe 342 Goldmünzen gesammelt!  http://t.co/fLSfo88tkP #android, #androidgames, #gameinsight",0,5.79039E+17,4759
3720,"Ich habe 346,080 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.72371E+17,3720
4289,"Ich habe 347,800 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.76356E+17,4289
20842,"Ich habe 35,050 Goldmünzen gesammelt!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.68487E+17,20842
21871,"Ich habe 35,155 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.72613E+17,21871
23353,"Ich habe 35,570 Goldmünzen gesammelt!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.78976E+17,23353
5492,"Ich habe 355 Nahrungseinheiten geerntet!  http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,5.82766E+17,5492
5246,"Ich habe 358 Nahrungseinheiten geerntet!  http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,5.81156E+17,5246
3208,"Ich habe 359,796 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.68834E+17,3208
19072,"Ich habe 36,040 Goldmünzen gesammelt!  https://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.60576E+17,19072
22037,"Ich habe 360 Goldmünzen gesammelt!  https://t.co/gja7fF1lGW #android, #androidgames, #gameinsight",0,6.73346E+17,22037
21264,"Ich habe 362,450 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.70072E+17,21264
13353,"Ich habe 363 Nahrungseinheiten geerntet!  http://t.co/FSfGBO6zoM #android, #androidgames, #gameinsight",0,6.30031E+17,13353
21133,"Ich habe 369 Goldmünzen gesammelt!  https://t.co/B89RdSTQ8g #android, #androidgames, #gameinsight",0,6.69585E+17,21133
18686,"Ich habe 37 Nahrungseinheiten geerntet!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.58735E+17,18686
22011,"Ich habe 37,010 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.73234E+17,22011
22976,"Ich habe 37,100 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.77376E+17,22976
21448,"Ich habe 37,246 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.70927E+17,21448
11466,"Ich habe 37,293 Goldmünzen gesammelt!  http://t.co/LiasyZfn7p #android, #androidgames, #gameinsight",0,6.17739E+17,11466
4184,"Ich habe 37,402 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.75637E+17,4184
7208,"Ich habe 37,466 Goldmünzen gesammelt!  http://t.co/apP2QmDL4l #ipad, #ipadgames, #gameinsight",0,5.94409E+17,7208
22891,"Ich habe 37,469 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.7697E+17,22891
1121,"Ich habe 37,500 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.55219E+17,1121
2916,"Ich habe 37,588 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.66979E+17,2916
285,"Ich habe 37,630 Goldmünzen gesammelt! http://t.co/kxDf69vcPZ #android, #androidgames, #gameinsight",0,5.01993E+17,285
662,"Ich habe 37,640 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.52196E+17,662
8598,"Ich habe 370,685 Goldmünzen gesammelt!  http://t.co/apP2QmDL4l #ipad, #ipadgames, #gameinsight",0,6.00907E+17,8598
1535,"Ich habe 374 Goldmünzen gesammelt! http://t.co/UQigdo51MY #android, #androidgames, #gameinsight",0,5.58035E+17,1535
8595,"Ich habe 375 Nahrungseinheiten geerntet!  http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,6.00891E+17,8595
8719,"Ich habe 375 Nahrungseinheiten geerntet!  http://t.co/apP2QmDL4l #ipad, #ipadgames, #gameinsight",0,6.0167E+17,8719
856,"Ich habe 38,100 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.53436E+17,856
1654,"Ich habe 38,300 Goldmünzen gesammelt! http://t.co/QybgwKWafW #android, #androidgames, #gameinsight",0,5.58886E+17,1654
16636,"Ich habe 381 Nahrungseinheiten geerntet!  http://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.47468E+17,16636
23232,"Ich habe 385 Nahrungseinheiten geerntet!  https://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.78526E+17,23232
8430,"Ich habe 39,151 Goldmünzen gesammelt!  http://t.co/apP2QmDL4l #ipad, #ipadgames, #gameinsight",0,6.00002E+17,8430
24073,"Ich habe 39,244 Goldmünzen gesammelt!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.8231E+17,24073
3878,"Ich habe 39,300 Goldmünzen gesammelt! http://t.co/zpfqff4LgS #ipad, #ipadgames, #gameinsight",0,5.73536E+17,3878
10647,"Ich habe 39,429 Goldmünzen gesammelt! http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,6.1254E+17,10647
2717,"Ich habe 39,490 Goldmünzen gesammelt! http://t.co/zpfqff4LgS #ipad, #ipadgames, #gameinsight",0,5.65741E+17,2717
19396,"Ich habe 39,650 Goldmünzen gesammelt!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.6221E+17,19396
22375,"Ich habe 39,750 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.74867E+17,22375
14319,"Ich habe 391 Nahrungseinheiten geerntet!  http://t.co/lysnpIOMid #android, #androidgames, #gameinsight",0,6.3519E+17,14319
14711,Ich habe 4 Fotos im Album „Fightcard 10.10. Hamburg“ auf Facebook gepostet http://t.co/RW0RSgNBJS,0,6.37246E+17,14711
4552,Ich habe 4 Fotos im Album „Frühling 2015“ auf Facebook gepostet http://t.co/ZdRByRBCrQ,1,5.77894E+17,4552
2339,Ich habe 4 Fotos im Album „Modern luxury villa in front line for sale in Jávea - ID 5500630“ auf Facebook gepostet http://t.co/DZr8cwDZ22,0,5.63332E+17,2339
12364,Ich habe 4 Fotos im Album „WRC 5“ auf Facebook gepostet http://t.co/e7DnQfqW7y,0,6.23457E+17,12364
21207,Ich habe 4 Fotos im Album „gemischt“ auf Facebook gepostet https://t.co/c9iATtli03,0,6.69898E+17,21207
5245,"Ich habe 4,028 Goldmünzen gesammelt! http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,5.81156E+17,5245
5311,"Ich habe 4,065 Goldmünzen gesammelt! http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,5.81503E+17,5311
19712,"Ich habe 4,129 Goldmünzen gesammelt!  https://t.co/B89RdSTQ8g #android, #androidgames, #gameinsight",0,6.63692E+17,19712
5004,"Ich habe 4,161 Nahrungseinheiten geerntet!  http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.79979E+17,5004
21352,"Ich habe 4,165 Nahrungseinheiten geerntet!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.70463E+17,21352
20652,"Ich habe 4,186 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.6741E+17,20652
23490,"Ich habe 4,387 Goldmünzen gesammelt! https://t.co/AmeWOkyx53 #iphone, #iphonegames, #gameinsight",0,6.79594E+17,23490
20900,"Ich habe 4,495 Goldmünzen gesammelt!  https://t.co/gja7fF1lGW #android, #androidgames, #gameinsight",0,6.68775E+17,20900
22010,"Ich habe 4,516 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.7323E+17,22010
10893,"Ich habe 4,765 Goldmünzen gesammelt!  http://t.co/LiasyZfn7p #android, #androidgames, #gameinsight",0,6.14019E+17,10893
20675,"Ich habe 4,781 Goldmünzen gesammelt!  https://t.co/W4oTnudPoV #android, #androidgames, #gameinsight",0,6.67557E+17,20675
20081,"Ich habe 4,891 Goldmünzen gesammelt!  https://t.co/W4oTnudPoV #android, #androidgames, #gameinsight",0,6.65428E+17,20081
7559,"Ich habe 40,635 Goldmünzen gesammelt!  http://t.co/apP2QmDL4l #ipad, #ipadgames, #gameinsight",0,5.95926E+17,7559
23454,"Ich habe 40,700 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.79382E+17,23454
3299,"Ich habe 40,800 Goldmünzen gesammelt! http://t.co/0xbIS97F7n #ipad, #ipadgames, #gameinsight",0,5.69595E+17,3299
597,"Ich habe 400 Goldmünzen gesammelt! http://t.co/hKSH8Qtp6X #android, #androidgames, #gameinsight",0,5.5183E+17,597
20345,"Ich habe 401 Nahrungseinheiten geerntet!  https://t.co/mMjDFzsQFF #android, #androidgames, #gameinsight",0,6.66489E+17,20345
18521,"Ich habe 402 Nahrungseinheiten geerntet!  https://t.co/0HorrQfGye #android, #androidgames, #gameinsight",0,6.57989E+17,18521
10189,"Ich habe 404 Nahrungseinheiten geerntet!  http://t.co/LiasyZfn7p #android, #androidgames, #gameinsight",0,6.09752E+17,10189
20403,"Ich habe 405 Nahrungseinheiten geerntet!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.66694E+17,20403
11478,"Ich habe 407 Nahrungseinheiten geerntet!  http://t.co/eX78ecQJJA #android, #androidgames, #gameinsight",0,6.17777E+17,11478
1554,Ich habe 41 Fotos im Album „Shutout gegen die Schmucktiger aus Nürnberg“ auf Facebook gepostet http://t.co/H3WVHrIogE,0,5.58213E+17,1554
7368,Ich habe 41 Fotos im Album „«WOK THE LINE» Premiere“ auf Facebook gepostet http://t.co/a0NeL4DHmJ,0,5.95131E+17,7368
3237,"Ich habe 41,390 Goldmünzen gesammelt! http://t.co/zpfqff4LgS #ipad, #ipadgames, #gameinsight",0,5.69121E+17,3237
23244,"Ich habe 410 Nahrungseinheiten geerntet!  https://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.78558E+17,23244
14765,"Ich habe 415 Nahrungseinheiten geerntet!  http://t.co/n2wBueZvZN #android, #androidgames, #gameinsight",0,6.37571E+17,14765
15219,"Ich habe 419 Nahrungseinheiten geerntet!  http://t.co/FSfGBO6zoM #android, #androidgames, #gameinsight",0,6.39876E+17,15219
2761,"Ich habe 419,300 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.65956E+17,2761
568,"Ich habe 42 Goldmünzen gesammelt! http://t.co/hKSH8Qtp6X #android, #androidgames, #gameinsight",0,5.51715E+17,568
5587,"Ich habe 42,700 Goldmünzen gesammelt!  http://t.co/LxFkoB6uyL #ipad, #ipadgames, #gameinsight",0,5.8333E+17,5587
22080,"Ich habe 42,868 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.73574E+17,22080
664,Ich habe 43 Fotos im Album „Comedy im Madeleine #3“ auf Facebook gepostet http://t.co/nwRTSJn9uT,0,5.52201E+17,664
290,"Ich habe 43,054 Goldmünzen gesammelt! http://t.co/rso95IftDV #android, #androidgames, #gameinsight",0,5.05067E+17,290
24255,"Ich habe 43,060 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.95497E+17,24255
21535,"Ich habe 43,880 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.71238E+17,21535
8483,"Ich habe 430 Nahrungseinheiten geerntet!  http://t.co/LiasyZfn7p #android, #androidgames, #gameinsight",0,6.00295E+17,8483
14609,"Ich habe 430 Nahrungseinheiten geerntet!  http://t.co/n2wBueZvZN #android, #androidgames, #gameinsight",0,6.36801E+17,14609
7329,"Ich habe 438,750 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.94934E+17,7329
9102,"Ich habe 439,830 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,6.03627E+17,9102
20237,"Ich habe 44,000 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.6601E+17,20237
1208,"Ich habe 44,040 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.55973E+17,1208
22039,"Ich habe 44,125 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.7339E+17,22039
1691,"Ich habe 44,400 Goldmünzen gesammelt! http://t.co/QybgwKWafW #android, #androidgames, #gameinsight",0,5.5911E+17,1691
16196,"Ich habe 45 Goldmünzen gesammelt!  http://t.co/hH80LCR0LA #android, #androidgames, #gameinsight",0,6.45153E+17,16196
18963,"Ich habe 454 Nahrungseinheiten geerntet!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.60115E+17,18963
20743,"Ich habe 460 Nahrungseinheiten geerntet!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.67993E+17,20743
4982,"Ich habe 465 Nahrungseinheiten geerntet!  http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,5.79764E+17,4982
22494,"Ich habe 47,765 Goldmünzen gesammelt!  https://t.co/hrXWRYp5fB #android, #androidgames, #gameinsight",0,6.75361E+17,22494
7142,"Ich habe 47,920 Goldmünzen gesammelt!  http://t.co/apP2QmDL4l #ipad, #ipadgames, #gameinsight",0,5.9406E+17,7142
3240,"Ich habe 47,920 Goldmünzen gesammelt! http://t.co/zpfqff4LgS #ipad, #ipadgames, #gameinsight",0,5.69136E+17,3240
9376,"Ich habe 48,940 Goldmünzen gesammelt! http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,6.05243E+17,9376
24301,"Ich habe 493 Goldmünzen gesammelt!  https://t.co/saCDqQxdro #android, #androidgames, #gameinsight",0,7.05149E+17,24301
18710,"Ich habe 495 Nahrungseinheiten geerntet!  https://t.co/0HorrQfGye #android, #androidgames, #gameinsight",0,6.58898E+17,18710
20163,"Ich habe 498 Goldmünzen gesammelt!  https://t.co/W4oTnudPoV #android, #androidgames, #gameinsight",0,6.6582E+17,20163
4727,Ich habe 5 Fotos im Album „Bismillah  Die Islamische Akademie auf der Leipziger-Buchmesse“ auf Facebook gepostet http://t.co/rPUvsnGDBQ,0,5.78952E+17,4727
75,Ich habe 5 Fotos im Album „Wandgarten-Inspirationen“ auf Facebook gepostet http://t.co/8M3AAUQl,0,2.45537E+17,75
16649,"Ich habe 5,005 Goldmünzen gesammelt!  http://t.co/hH80LCR0LA #android, #androidgames, #gameinsight",0,6.47536E+17,16649
8947,"Ich habe 5,005 Goldmünzen gesammelt!  http://t.co/judldNZXlr #android, #androidgames, #gameinsight",0,6.02808E+17,8947
16701,"Ich habe 5,080 Goldmünzen gesammelt!  http://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.47884E+17,16701
295,"Ich habe 5,134 Goldmünzen gesammelt! http://t.co/YMMQI2KngI #ipad, #ipadgames, #gameinsight",0,5.07253E+17,295
20624,"Ich habe 5,186 Goldmünzen gesammelt!  https://t.co/LKU2EFGMr4 #android, #androidgames, #gameinsight",0,6.6733E+17,20624
7260,"Ich habe 5,248 Nahrungseinheiten geerntet!  http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.9461E+17,7260
21684,"Ich habe 5,321 Goldmünzen gesammelt!  https://t.co/gja7fF1lGW #android, #androidgames, #gameinsight",0,6.71802E+17,21684
18077,"Ich habe 5,353 Goldmünzen gesammelt!  http://t.co/TaNsNysL1R #android, #androidgames, #gameinsight",0,6.55843E+17,18077
22417,"Ich habe 5,495 Goldmünzen gesammelt!  https://t.co/B89RdSTQ8g #android, #androidgames, #gameinsight",0,6.75011E+17,22417
5005,"Ich habe 5,626 Nahrungseinheiten geerntet!  http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,5.7998E+17,5005
8571,"Ich habe 5,740 Nahrungseinheiten geerntet!  http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,6.00716E+17,8571
17581,"Ich habe 5,964 Goldmünzen gesammelt!  http://t.co/W4oTnudPoV #android, #androidgames, #gameinsight",0,6.52733E+17,17581
14660,"Ich habe 5,979 Goldmünzen gesammelt!  http://t.co/FSfGBO6zoM #android, #androidgames, #gameinsight",0,6.36954E+17,14660
10471,"Ich habe 50 Nahrungseinheiten geerntet!  http://t.co/eX78ecQJJA #android, #androidgames, #gameinsight",0,6.11449E+17,10471
21297,"Ich habe 50 Nahrungseinheiten geerntet!  https://t.co/gja7fF1lGW #android, #androidgames, #gameinsight",0,6.70221E+17,21297
21298,"Ich habe 500 Goldmünzen gesammelt!  https://t.co/gja7fF1lGW #android, #androidgames, #gameinsight",0,6.70221E+17,21298
8309,"Ich habe 500 Nahrungseinheiten geerntet!  http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,5.99287E+17,8309
20806,"Ich habe 500 Nahrungseinheiten geerntet!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.68362E+17,20806
239,"Ich habe 500 Nahrungseinheiten geerntet! http://t.co/cTY7GrChJq #ipad, #ipadgames, #gameinsight",0,4.56434E+17,239
8472,"Ich habe 501 Nahrungseinheiten geerntet!  http://t.co/LiasyZfn7p #android, #androidgames, #gameinsight",0,6.00244E+17,8472
19990,"Ich habe 502 Goldmünzen gesammelt!  https://t.co/W4oTnudPoV #android, #androidgames, #gameinsight",0,6.65077E+17,19990
11610,"Ich habe 505 Goldmünzen gesammelt!  http://t.co/LiasyZfn7p #android, #androidgames, #gameinsight",0,6.18518E+17,11610
22082,"Ich habe 51,894 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.73576E+17,22082
18719,"Ich habe 510 Nahrungseinheiten geerntet!  https://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.58945E+17,18719
19842,"Ich habe 515 Nahrungseinheiten geerntet!  https://t.co/mMjDFzsQFF #android, #androidgames, #gameinsight",0,6.644E+17,19842
23927,"Ich habe 516 Nahrungseinheiten geerntet!  https://t.co/BBgWp6B0YB #android, #androidgames, #gameinsight",0,6.81763E+17,23927
806,"Ich habe 521 Nahrungseinheiten geerntet! http://t.co/tOQSVjvCl3 #android, #androidgames, #gameinsight",0,5.53121E+17,806
1065,"Ich habe 53,400 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.54862E+17,1065
20888,"Ich habe 535 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.68738E+17,20888
237,"Ich habe 535 Goldmünzen gesammelt! http://t.co/2NUjvbnAbf #android, #androidgames, #gameinsight",0,4.56375E+17,237
410,"Ich habe 535 Nahrungseinheiten geerntet! http://t.co/2Vj6EJT6gZ #android, #androidgames, #gameinsight",0,5.50593E+17,410
18292,"Ich habe 536 Goldmünzen gesammelt!  https://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.56924E+17,18292
128,"Ich habe 538 Nahrungseinheiten geerntet! http://t.co/20mHJWkigA #android, #androidgames, #gameinsight",0,3.31701E+17,128
2153,Ich habe 54 Fotos im Album „30.01.2015 - Thank God It's Friday!“ auf Facebook gepostet http://t.co/cOjISMRW2X,0,5.61965E+17,2153
9788,"Ich habe 54,520 Goldmünzen gesammelt! http://t.co/6nWi79V7Y9 #iphone, #iphonegames, #gameinsight",0,6.07504E+17,9788
10573,"Ich habe 549 Nahrungseinheiten geerntet!  http://t.co/y9xJfkhbiK #android, #androidgames, #gameinsight",0,6.1199E+17,10573
2673,"Ich habe 559 Nahrungseinheiten geerntet! http://t.co/qt6s71INE6 #iphone, #iphonegames, #gameinsight",0,5.65483E+17,2673
16657,"Ich habe 56,010 Goldmünzen gesammelt!  http://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.47687E+17,16657
11876,"Ich habe 56,365 Goldmünzen gesammelt!  http://t.co/LiasyZfn7p #android, #androidgames, #gameinsight",0,6.20313E+17,11876
21181,"Ich habe 56,440 Goldmünzen gesammelt!  https://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.69813E+17,21181
22690,"Ich habe 56,444 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.76174E+17,22690
14137,"Ich habe 560 Nahrungseinheiten geerntet!  http://t.co/FSfGBO6zoM #android, #androidgames, #gameinsight",0,6.34352E+17,14137
8583,"Ich habe 560 Nahrungseinheiten geerntet!  http://t.co/LiasyYXLIP #android, #androidgames, #gameinsight",0,6.00739E+17,8583
6888,"Ich habe 565 Goldmünzen gesammelt! http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,5.92406E+17,6888
18162,"Ich habe 565 Nahrungseinheiten geerntet!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.56343E+17,18162
10190,"Ich habe 589 Goldmünzen gesammelt!  http://t.co/LiasyZfn7p #android, #androidgames, #gameinsight",0,6.09752E+17,10190
1603,"Ich habe 59,100 Goldmünzen gesammelt! http://t.co/442fcYOleu #ipad, #ipadgames, #gameinsight",0,5.58507E+17,1603
252,"Ich habe 59,280 Goldmünzen gesammelt! http://t.co/V0ObnU3zFx #ipad, #ipadgames, #gameinsight",0,4.69326E+17,252
20322,"Ich habe 59,750 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.66341E+17,20322
22438,"Ich habe 59,850 Goldmünzen gesammelt!  https://t.co/IJ8lls0BxY #android, #androidgames, #gameinsight",0,6.75079E+17,22438
5619,"Ich habe 590 Nahrungseinheiten geerntet!  http://t.co/CeaPy6rxuq #iphone, #iphonegames, #gameinsight",0,5.83564E+17,5619
18318,"Ich habe 597 Nahrungseinheiten geerntet!  https://t.co/zfz66Va5B5 #android, #androidgames, #gameinsight",0,6.57136E+17,18318
22031,Ich habe 6 Fotos im Album „1. Kreisliga Männer: TSV Malschenberg - TV Sinsheim“ auf Facebook gepostet https://t.co/QSp9nE4UKP,0,6.73286E+17,22031
625,Ich habe 6 Fotos im Album „1. Veranstaltung der schiitischen Frauen Europas“ auf Facebook gepostet http://t.co/F2iU2Cf3PF,0,5.52047E+17,625
4884,Ich habe 6 Fotos im Album „A Night in Wonderland by Team T-matiK @Studio Saglio Strasbourg“ auf Facebook gepostet http://t.co/HP0rlbxB2X,0,5.79544E+17,4884
10714,Ich habe 6 Fotos im Album „Hoffest auf dem LAISEACKER 20.6.2015“ auf Facebook gepostet http://t.co/CXYvqq0CdW,0,6.12953E+17,10714
5563,"Ich habe 6,187 Goldmünzen gesammelt!  http://t.co/K25lv60WgC #android, #androidgames, #gameinsight",0,5.83223E+17,5563
22938,"Ich habe 6,300 Goldmünzen gesammelt!  https://t.co/QOT7y6s6N3 #ipad, #ipadgames, #gameinsight",0,6.77185E+17,22938
16315,"Ich habe 6,440 Goldmünzen gesammelt!  http://t.co/hH80LCR0LA #android, #androidgames, #gameinsight",0,6.45899E+17,16315
4007,"Ich habe 6,725 Goldmünzen gesammelt! http://t.co/0xbIS97F7n #ipad, #ipadgames, #gameinsight",0,5.74278E+17,4007
